Years,Available Area for Marsh Encroachment,Birth Rate,Births,Carbon Dioxide Released as a function of FF Consumption,Carbon in the Atmosphere,Carbon Released into the Atmosphere,Carbon Sequestration,Conversion to High Marsh,Conversion to Low Marsh,Days Recreating[Birding],Days Recreating[Hiking],Days Recreating[Marsh Walking],Days Recreating[Marsh Driving],Days Recreating[Boat Fishing],Days Recreating[Land Fishing],Days Recreating[Duck Hunting],Days Recreating[Pleasure Boating],Days Recreating[Marsh Work],Deaths,Delay in Action Erosion Control,="Delay in Action: Flood Control",Delay in Erosion Control Implementation,Delay in Flood Control Implementation High Marsh,Delay in Flood Control Implementation Low Marsh,Erosion Control Rate,Fiddler Crab Carrying Capacity,Fiddler Crab Mortality Rate,Fiddler Crabs,="Flood Mitigation Rate: High Marsh",="Flood Mitigation Rate: Low Marsh",Forest Converted to High Marsh,Global Fossil Fuel Consumption,High Marsh Area,High Marsh Conversion Rate,High Marsh Erosion,High Marsh Erosion Rate,High Marsh to Upland Conversion Rate,High Sea Level Rise,="Horizontal Growth Rate: Low Marsh",Human Mortality Rate,Human Population,="Inundation Loss Rate: Low Marsh",Low Marsh Area,Low Marsh Conversion Rate,Low Marsh Erosion,Low Marsh Erosion Rate,="Low Marsh Erosion Rate: Fiddler Crabs",="Low Marsh Erosion Rate: SLR",="Low Marsh Growth: Fiddlers",Low Marsh Horizontal Growth,Low Sea Level Rise,Mean Days Recreating,Medium Sea Level Rise,Mortality,Mortality Rate mediated by Low Marsh Area,Policy Demand Flood Control,="Policy Demand: Erosion Control",Rate of Sea Level Rise,Recruitment,Recruitment Rate,Salt Water Inundation in Low Marsh,Scenario 1,Scenario 2,Scenario 3,Sequestration Rate,Total Marsh Area,Upland Border Decay,Upland Border Decay Rate,Upland Border Extent,="Vertical Growth Rate: Low Marsh"
3.5,0.899001433929,0.018,0.138149895902,41.5190547698,3241.80076252,41.5190547698,22.8354801234,34.1429848967,15.3072177361,23.0167712111,2.00137990978,40.0280935478,56.0386374738,3.00218662626,1.0007147225,3.00218662626,6.00437325252,36.0257583158,0.0700610151526,18.8968849376,18.8995575448,0.143283821581,0.143283821581,0.143283821581,0,0.00001,0.00001,2.37753069086,0,0.00195697724899,0.130409837113,152516.153888,33062.9462417,0.00490182659013,0.0278888297234,8.43507094605e-7,0.145060766525,2.88712418071,0.00162460081113,0.00912847790809,7.67499421678,0.000205419186355,6965.35959992,0.000462971981511,0.0560691364325,0.00000804971166645,0.00000577698246815,0.0000022727291983,0,11.3159288558,2.8391,18.9022335206,2.88272385205,0.0000237753069086,0,0.143120546528,0.143161448594,2.88712418071,0.903075130073,0.379837422727,0,0,0,1,0.55,40028.3058416,0.426708614933,0.000177873373912,2398.94597796,3.04973334796
3.75,0.973076128384,0.018,0.138456295865,41.6530806453,3246.47165618,41.6530806453,22.9091943549,34.095933106,16.2958715483,23.0184542638,2.00151838879,40.0309128385,56.0425148862,3.00240606224,1.00078644753,3.00240606224,6.00481212448,36.0283432575,0.0707165745679,18.8982208089,18.9008951226,0.143283821581,0.143263462279,0.143263462279,0,0.00001,0.00001,2.60329352955,0,0.00195676259009,0.141348774226,154025.457411,33067.6808137,0.00489640287634,0.0279068288465,8.43930634378e-7,0.145259728507,2.89080497738,0.00162491939955,0.00919350278921,7.69201643696,0.000205598129852,6963.46562306,0.000492803581846,0.0598904232302,0.00000860066330074,0.00000632554655865,0.00000227511674209,0,11.315070379,2.83975,18.9035727035,2.88642784894,0.0000260329352955,0,0.143100075993,0.143141004176,2.89080497738,0.995487251067,0.38239531569,0,0,0,1,0.55,40031.1464368,0.427546214297,0.0001782304526,2398.83930081,3.05036051625
4,1.0446254884,0.018,0.138761124611,41.7864192367,3251.15762776,41.7864192367,22.9825305802,34.0501625416,17.2846739432,23.0201382409,2.00165694387,40.0337336778,56.0463944284,3.00262561875,1.00085821195,3.00262561875,6.0052512375,36.0309296189,0.0713709690144,18.8995575448,18.9022335206,0.143283821581,0.143243088181,0.143243088181,0,0.00001,0.00001,2.85215883409,0,0.00195654777519,0.151949855595,155527.021233,33072.1591896,0.00489097916255,0.0279246156599,8.44354174151e-7,0.145458690489,2.89448577405,0.00162523798798,0.00925819422304,7.70895136729,0.000205777073349,6961.82940266,0.000522635182181,0.0641027838049,0.00000920774987396,0.00000693024558809,0.00000227750428587,0,11.314629611,2.8404,18.9049126219,2.89013184583,0.0000285215883409,0,0.143079592905,0.143120546528,2.89448577405,1.09810652825,0.385008897514,0,0,0,1,0.55,40033.9885922,0.42838370008,0.000178587531287,2398.73241425,3.05098768454
4.25,1.11373394952,0.018,0.139064380311,41.9220259896,3255.85859992,41.9220259896,23.0571142943,34.0056676586,18.2736021022,23.0218230964,2.00179557122,40.0365559885,56.0502759943,3.00284528979,1.00093001381,3.00284528979,6.00569057957,36.0335173295,0.0720241606665,18.9008951226,18.9035727035,0.143283821581,0.14322269952,0.14322269952,0,0.00001,0.00001,3.12667833575,0,0.00195633280675,0.162223872566,157020.836349,33076.381568,0.00488555544875,0.0279421900059,8.44777713924e-7,0.145657652472,2.89816657072,0.0016255565764,0.00932255182164,7.72579890619,0.000205956016845,6960.45066222,0.000552466782517,0.0687178747793,0.00000987261861539,0.00000759272678573,0.00000227989182966,0,11.3146063487,2.84105,18.9062532392,2.89383584271,0.0000312667833575,0,0.143059097808,0.143100075993,2.89816657072,1.21210765378,0.38766624629,0,0,0,1,0.55,40036.8322303,0.429221072063,0.000178944609974,2398.62531833,3.05161485283
4.5,1.1804832494,0.018,0.1393660613,42.0674075183,3260.57482784,42.0674075183,23.1370741351,33.9624428825,19.2626332347,23.0235087841,2.00193426705,40.0393796932,56.0541594774,3.00306506932,1.00100185114,3.00306506932,6.00613013865,36.0361063182,0.0726761121719,18.9022335206,18.9049126219,0.143283821581,0.143202296536,0.143202296536,0,0.00001,0.00001,3.4296974325,0,0.00195611768728,0.172181290177,158506.894551,33080.3481548,0.00488013173496,0.0279595517332,8.45201253697e-7,0.145856614454,2.9018473674,0.00162587516483,0.0093865752314,7.7425589611,0.000206134960342,6959.32911795,0.000582298382852,0.0734341342314,0.0000105518984642,0.00000826961909074,0.00000228227937345,0,11.3150003767,2.8417,18.9075945187,2.8975398396,0.000034296974325,0,0.143038591452,0.143079592906,2.9018473674,1.33963800333,0.390599471147,0,0,0,1,0.55,40039.6772728,0.430058330028,0.000179301688662,2398.51801306,3.05224202112
4.75,1.24495250936,0.018,0.139666166071,42.2120294602,3265.30741119,42.2120294602,23.2166162031,33.9206058792,20.2485309653,23.025195304,2.00207303134,40.0422047919,56.0580448775,3.00328495735,1.00107372392,3.00328495735,6.00656991471,36.038696585,0.0733267866549,18.9035727035,18.9062532392,0.143283821581,0.143181879474,0.143181879474,0,0.00001,0.00001,3.76459835909,0,0.00195590241939,0.181831449859,159985.188423,33084.0591627,0.00487472568135,0.0279766550707,8.45623414381e-7,0.146054928595,2.90551617901,0.00162619271589,0.00945026413282,7.75923144838,0.00020631332118,6958.46455709,0.000612032848379,0.0786472735318,0.0000113023890381,0.00000901772989491,0.00000228465914314,0,11.3158043766,2.84235,18.9089364603,2.90124197672,0.0000376459835909,0,0.1430180744,0.143059097808,2.90551617901,1.48270746008,0.393855417935,0,0,0,1,0.55,40042.5237198,0.430892685157,0.000179657604664,2398.41049848,3.05286714728
5,1.30721781819,0.018,0.139964693278,42.3558911665,3270.0562645,42.3558911665,23.2957401416,33.8800512545,21.2337718284,23.0268825976,2.0022118593,40.0450311867,56.0619320603,3.00350494627,1.00114562969,3.00350494627,6.00700989254,36.0412880402,0.0739761477195,18.9049126219,18.9075945187,0.143283821581,0.143161448594,0.143161448594,0,0.00001,0.00001,4.13526581261,0,0.0019556870058,0.191184656679,161455.711334,33087.5156451,0.00486932355222,0.0279935360613,8.460452686e-7,0.146253098772,2.90918232728,0.00162651003644,0.00951361824016,7.77581629324,0.000206491552538,6957.85582764,0.000641745728394,0.0844180931553,0.0000121327741256,0.00000984573694034,0.00000228703718526,0,11.3170223357,2.843,18.9102790177,2.90494370054,0.0000413526581261,0,0.142997547214,0.143038591452,2.90918232728,1.64370303961,0.397484252305,0,0,0,1,0.55,40045.3714728,0.431726306545,0.000180013262291,2398.30277531,3.05349181964
5.25,1.36735323065,0.018,0.140261641733,42.4989920644,3274.82130226,42.4989920644,23.3744456354,33.8407450176,22.2190474681,23.0285705998,2.00235074555,40.0478587684,56.0658208755,3.00372502757,1.00121756565,3.00372502757,6.00745005514,36.0438805837,0.0746241594525,18.9062532392,18.9089364603,0.14326346228,0.143141004176,0.143141004176,0,0.0000103916853152,0.0000103916853152,4.54618123435,0,0.00195547144948,0.200250615729,162918.457427,33090.7180128,0.00486392142309,0.0280102048683,8.46467122819e-7,0.146451268948,2.91284847554,0.00162682735698,0.00957663730117,7.79231342963,0.000206669783896,6957.50240885,0.000671458608409,0.0908167396678,0.0000130530662199,0.0000107636509925,0.00000228941522738,0,11.318655255,2.84365,18.9116221388,2.90864542437,0.0000472424847732,0,0.142977009895,0.1430180744,2.91284847554,1.82531829398,0.401505835312,0,0,0,1,0.55,40048.2204216,0.432559813718,0.000180368919919,2398.19484373,3.054116492
5.5,1.42543053015,0.018,0.140557010404,42.6319779651,3279.60243887,42.6319779651,23.4475878808,33.8026812982,23.2043353953,23.0302592365,2.00248968402,40.050687413,56.0697111524,3.00394519159,1.00128952864,3.00394519159,6.00789038319,36.0464741016,0.0752707864266,18.9075945187,18.9102790177,0.143243088181,0.143120546528,0.143120546528,0,0.000256346959504,0.000256346959504,5.00249899722,0,0.00195525575366,0.209038587758,164373.421617,33093.6664972,0.00485851929395,0.0280266613663,8.46888977037e-7,0.146649439125,2.91651462381,0.00162714467752,0.00963932109675,7.8087228002,0.000206848015254,6957.40394409,0.000701171488424,0.0979239250102,0.0000140747792995,0.00001178298603,0.0000022917932695,0,11.320702797,2.8443,18.9129657647,2.9123471482,0.00128237540786,0,0.142956463153,0.142997547214,2.91651462381,2.02686285361,0.405170066948,0,0,0,1,0.55,40051.0704413,0.433393206459,0.000180724577546,2398.08670378,3.05474116436
5.75,1.48151918482,0.018,0.140850798411,42.7344624266,3284.39853639,42.7344624266,23.5039543346,33.7658541153,24.1896131532,23.031948423,2.00262866772,40.0535169786,56.073602696,3.0041654273,1.00136151507,3.0041654273,6.00833085461,36.049068464,0.0759159937021,18.9089364603,18.9116221388,0.143222699521,0.143100075993,0.143100075993,0,0.000529891764226,0.000529891764226,5.50889411677,0,0.00195503992198,0.217557550425,165527.528303,33096.3613367,0.00485311716482,0.0280429054358,8.47310831256e-7,0.146847609301,2.92018077207,0.00162746199807,0.00970166944064,7.82504435619,0.000207026246613,6957.56005233,0.000730884368439,0.105813053933,0.0000152083565412,0.0000129141852296,0.00000229417131162,0,11.3231645844,2.84491841578,18.9143098282,2.91604887203,0.00291911762247,0,0.142935907783,0.142977009895,2.92018077207,2.25493411687,0.40932609505,0,0,0,1,0.55,40053.921389,0.43422648455,0.000181080235173,2397.97835548,3.05536583672
6,1.53568641836,0.018,0.141143005033,42.8166307584,3289.20616341,42.8166307584,23.5491469171,33.7302573865,25.1748583182,23.0336380651,2.0027676889,40.0563473073,56.0774952891,3.00438572241,1.00143352092,3.00438572241,6.00877144481,36.0516635261,0.0765597468304,18.9102790177,18.9129657647,0.143202296536,0.143079592905,0.143079592905,0,0.000839543826622,0.000839543826622,6.07189786659,0,0.00195482395794,0.225816206421,166452.84927,33098.8027756,0.00484771503569,0.028058936963,8.47732685475e-7,0.147045779478,2.92384692034,0.00162777931861,0.00976368217914,7.84127805737,0.000207204477971,6957.97032997,0.000760597248454,0.114586552873,0.0000164683876819,0.0000141718383281,0.00000229654935373,0,11.3260402026,2.84545260695,18.9156542541,2.91975059586,0.00509762436977,0,0.142915344686,0.142956463153,2.92384692034,2.51847733554,0.414775971349,0,0,0,1,0.55,40056.7731056,0.435059647775,0.000181435892801,2397.86979885,3.05599050908
6.25,1.58799727869,0.018,0.141433629695,42.8983542442,3294.02303437,42.8983542442,23.5940948343,33.6958848942,26.1600485008,23.0353280544,2.00290673866,40.0591782177,56.0813886823,3.00460606279,1.00150554156,3.00460606279,6.00921212558,36.0542591216,0.0772020118554,18.9116221388,18.9143098282,0.143181879474,0.143059097808,0.143059097808,0,0.00433240366435,0.00433240366435,6.70024279438,0,0.00195460786727,0.233822991355,167373.160699,33100.9910647,0.00484231290656,0.0280747558399,8.48154539694e-7,0.147243949654,2.92751306861,0.00162809663915,0.00982535919073,7.85742387192,0.000207382709329,6958.63434362,0.000790310128469,0.126282573744,0.0000181476087847,0.0000158486813888,0.00000229892739585,0,11.3293291879,2.84598679813,18.9169989564,2.92345231969,0.0290281564344,0,0.142894774895,0.142935907783,2.92751306861,2.82010121664,0.420895376957,0,0,0,1,0.55,40059.6254083,0.435892695916,0.000181791550428,2397.76103394,3.05661518144
6.5,1.63851470483,0.018,0.141722671975,42.9796327652,3298.84909922,42.9796327652,23.6387980209,33.662727945,27.145161346,23.0370179822,2.00304578334,40.062009025,56.0852819336,3.00482639514,1.00157755958,3.00482639514,6.00965279028,36.0568546224,0.0778427553158,18.9129657647,18.9156542541,0.143161448594,0.143038591452,0.143038591452,0,0.015512486615,0.015512486615,7.39801105943,0,0.00195439165791,0.241586081455,168288.461254,33102.9264608,0.00483691077743,0.0280903619641,8.48576393913e-7,0.147442119831,2.93117921687,0.0016284139597,0.00988670038576,7.87348177638,0.000207560940687,6959.55114617,0.000820023008484,0.13985304541,0.0000200951243079,0.00001779381887,0.00000230130543797,0,11.3330302396,2.8465209893,18.9183436096,2.92715404351,0.114761547537,0,0.142874199555,0.142915344687,2.93117921687,3.1612669788,0.427313091776,0,0,0,1,0.55,40062.477607,0.436725628757,0.000182147208055,2397.65206077,3.0572398538
6.75,1.68729959166,0.018,0.1420101316,43.0604662445,3303.68430791,43.0604662445,23.6832564345,33.6307791143,28.1301745344,23.0387075956,2.00318480217,40.0648393057,56.0891744607,3.00504668651,1.0016495642,3.00504668651,6.01009337303,36.0594496405,0.0784819442472,18.9143098282,18.9169989564,0.143141004176,0.1430180744,0.1430180744,0,0.0490240463588,0.0490240463588,8.15963741725,0,0.00195417533577,0.249113401042,169198.750066,33104.6092264,0.0048315086483,0.0281057552383,8.48998248132e-7,0.147640290008,2.93484536514,0.00162873128024,0.00994770570617,7.88945175554,0.000207739172046,6960.72004882,0.000849735888499,0.154671753112,0.0000222206541891,0.000019916970709,0.00000230368348009,0,11.3371424765,2.84705518048,18.9196880128,2.93085576734,0.400018443014,0,0.142853619987,0.142894774895,2.93484536514,3.52705261361,0.432256046838,0,0,0,1,0.55,40065.3292752,0.437558446081,0.000182502865683,2397.54287936,3.05786452616
7,1.73441085292,0.018,0.142296008443,43.1419585087,3308.52861036,43.1419585087,23.7280771798,33.6013745727,29.0799445424,23.0403967358,2.00332378206,40.0676687938,56.0930658977,3.00526691619,1.00172154866,3.00526691619,6.01053383238,36.0620439318,0.0791195461833,18.9156542541,18.9183436096,0.143120546528,0.142997547214,0.142997547214,0,0.0917767777942,0.0917767777942,8.94139595989,0,0.00195395890678,0.256400358026,170104.026736,33106.0396295,0.00482629939723,0.0281204369301,8.49405040434e-7,0.1478313847,2.93838061695,0.00162903727114,0.0100083751251,7.90533380238,0.000207911039817,6962.14051536,0.000878387897431,0.169891689808,0.0000244022207585,0.0000220962441421,0.0000023059766164,0,11.3415863865,2.84757132353,18.9210320394,2.93457857856,0.820612510181,0,0.142833041168,0.142874199555,2.93838061695,3.90959056767,0.437246106224,0,0,0,1,0.55,40068.1801448,0.438360704032,0.000182845824881,2397.43348975,3.05846689517
7.25,1.77990093942,0.018,0.142580302523,43.2300316688,3313.38208069,43.2300316688,23.7765174178,33.5736261029,30.0164051923,23.0420853571,2.00346271925,40.0704974125,56.096956139,3.0054870782,1.001793511,3.0054870782,6.0109741564,36.064637426,0.0797555291578,18.9169989564,18.9196880128,0.143100075993,0.142977009895,0.142977009895,0,0.141100271302,0.141100271302,9.71364047427,0,0.00195374237095,0.263460627503,171004.291323,33107.227057,0.00482116247543,0.0281347263052,8.49806184516e-7,0.148019826086,2.94186678259,0.00162933901343,0.0100687086466,7.92112791795,0.000208080521243,6963.80308152,0.000906642079707,0.188116697184,0.0000270135003792,0.0000247052624662,0.00000230823791303,0,11.3463960426,2.84808069853,18.9223756531,2.93830929756,1.37059730625,0,0.142812466178,0.142853619987,2.94186678259,4.29577519294,0.442241526678,0,0,0,1,0.55,40071.0301385,0.439151434366,0.000183184022169,2397.32389957,3.05906090042
