Years,Available Area for Marsh Encroachment,Conversion to High Marsh,Conversion to Low Marsh,Days Recreating[Birding],Days Recreating[Hiking],Days Recreating[Marsh Walking],Days Recreating[Marsh Driving],Days Recreating[Boat Fishing],Days Recreating[Land Fishing],Days Recreating[Duck Hunting],Days Recreating[Pleasure Boating],Days Recreating[Marsh Work],Delay in Action Erosion Control,="Delay in Action: Flood Control",Delay in Erosion Control Implementation,Delay in Flood Control Implementation High Marsh,Delay in Flood Control Implementation Low Marsh,Erosion Control Rate,Fiddler Crab Carrying Capacity,Fiddler Crab Mortality Rate,Fiddler Crabs,="Flood Mitigation Rate: High Marsh",="Flood Mitigation Rate: Low Marsh",Forest Converted to High Marsh,High Marsh Area,High Marsh Conversion Rate,High Marsh Erosion,High Marsh Erosion Rate,High Marsh to Upland Conversion Rate,High Sea Level Rise,="Horizontal Growth Rate: Low Marsh",="Inundation Loss Rate: Low Marsh",Low Marsh Area,Low Marsh Conversion Rate,Low Marsh Erosion,Low Marsh Erosion Rate,="Low Marsh Erosion Rate: Fiddler Crabs",="Low Marsh Erosion Rate: SLR",="Low Marsh Growth: Fiddlers",Low Marsh Horizontal Growth,Low Sea Level Rise,Mean Days Recreating,Mean Mitigation Rate,Medium Sea Level Rise,Mortality,Mortality Rate mediated by Low Marsh Area,Policy Demand Flood Control,="Policy Demand: Erosion Control",Rate of Sea Level Rise,Recruitment,Recruitment Rate,Salt Water Inundation in Low Marsh,Scenario 1,Scenario 2,Scenario 3,Total Marsh Area,Upland Border Decay,Upland Border Decay Rate,Upland Border Extent,="Vertical Growth Rate: Low Marsh"
3.5,0.885849126256,34.4915435519,2.43996026058,23.0115334303,2.00094895313,40.0193197124,56.0265706876,3.00150372573,1.00049150906,3.00150372573,6.00300745146,36.0177137918,18.8943844412,18.8962234829,0.143283821581,0.143283821581,0.143283821581,0,0.00001,0.00001,2.37753069086,0,0,0.126202376063,33083.1334111,0.00497259100191,0.0277230397359,8.37981076078e-7,0.142464864865,2.88712418071,0.00162044411642,0.000490543297297,6936.3322941,0.0000737523931079,0.149338134903,0.0000215298415028,0,0.0000215298415028,0.00000577698246815,11.2800099255,2.8391,18.8980658875,0,2.88272385205,0.0000237753069086,0,0.143171571618,0.143199716648,2.8391,0.903075130073,0.379837422727,3.4025713147,1,0,0,40019.4657052,0.415535147247,0.000173214488093,2398.96299565,3.04155054244
3.75,0.958182319052,34.4546681741,2.61487826421,23.0126927425,2.00104433957,40.0212616825,56.029241508,3.00165487655,1.00054091434,3.00165487655,6.0033097531,36.0194943387,18.8953035372,18.8971442688,0.143283821581,0.143269840966,0.143269840966,0,0.00001,0.00001,2.60329352955,0,0,0.136540980465,33091.1709268,0.00497163321634,0.0277322500371,8.380558699e-7,0.1425,2.89080497738,0.00162050037665,0.000490635,6930.25142339,0.000079020421187,0.149239456365,0.000021534493808,0,0.000021534493808,0.00000632554655866,11.2743126699,2.83975,18.8989883369,0,2.88642784894,0.0000260329352955,0,0.143157479743,0.143185650635,2.83975,0.995487251067,0.38239531569,3.40022390712,1,0,0,40021.4223502,0.415668418679,0.000173277545406,2398.85911186,3.04166129547
4,1.02796417861,34.4180635935,2.78987670628,23.0138531031,2.00113981228,40.0232054089,56.0319147438,3.00180616407,1.00059036431,3.00180616407,6.00361232814,36.0212764959,18.8962234829,18.8980658875,0.143283821581,0.143255844905,0.143255844905,0,0.00001,0.00001,2.85215883409,0,0,0.146521013112,33099.1580764,0.00497067543076,0.0277414193273,8.38130663723e-7,0.142535135135,2.89448577405,0.00162055663688,0.000490726702703,6924.22268824,0.0000842884492661,0.149141844203,0.0000215391461133,0,0.0000215391461133,0.00000693024558809,11.2690815964,2.8404,18.8999116205,0,2.89013184583,0.0000285215883409,0,0.143143375123,0.143171571618,2.8404,1.09810652825,0.385008897514,3.39790096858,1,0,0,40023.3807647,0.415801671235,0.000173340602719,2398.75519476,3.0417720485
4.25,1.09528434314,34.3817299714,2.96495478704,23.0150145243,2.00123537225,40.025150912,56.0345904231,3.00195758988,1.00063985947,3.00195758988,6.00391517975,36.023060282,18.8971442688,18.8989883369,0.143283821581,0.143241833965,0.143241833965,0,0.00001,0.00001,3.12667833575,0,0,0.156154984824,33107.0948181,0.00496971764518,0.02775054756,8.38205457545e-7,0.14257027027,2.89816657072,0.00162061289711,0.000490818405405,6918.24615122,0.0000895564773452,0.149045300492,0.0000215437984185,0,0.0000215437984185,0.00000759272678573,11.2643272909,2.84105,18.9008357481,0,2.89383584271,0.0000312667833575,0,0.143129257789,0.143157479743,2.84105,1.21210765378,0.38766624629,3.39560254414,1,0,0,40025.3409693,0.415934904908,0.000173403660032,2398.65124434,3.04188280153
4.5,1.16022932316,34.3456674805,3.14011170617,23.0161770217,2.00133102077,40.0270982178,56.0372685817,3.002109156,1.0006894005,3.002109156,6.00421831199,36.0248457211,18.8980658875,18.8999116205,0.143283821581,0.143227808656,0.143227808656,0,0.00001,0.00001,3.4296974325,0,0,0.165454972992,33114.981113,0.0049687598596,0.0277596346914,8.38280251367e-7,0.142605405405,2.9018473674,0.00162066915735,0.000490910108108,6912.32187728,0.0000948245054244,0.14894982736,0.0000215484507238,0,0.0000215484507238,0.00000826961909074,11.2597491411,2.8417,18.901760732,0,2.8975398396,0.000034296974325,0,0.143115127688,0.143143375123,2.8417,1.33963800333,0.390599471147,3.39332868005,1,0,0,40027.3029902,0.416068119694,0.000173466717344,2398.54726062,3.04199355456
4.75,1.22288260983,34.3098759188,3.31534666287,23.0173405682,2.00142675561,40.0290472809,56.0399491571,3.00226085889,1.00073898624,3.00226085889,6.00452171778,36.0266327714,18.8989883369,18.9008357481,0.143283821581,0.143213769424,0.143213769424,0,0.00001,0.00001,3.76459835909,0,0,0.174432636484,33122.8169257,0.00496780207403,0.0277686806806,8.3835504519e-7,0.142640540541,2.90551617901,0.00162072541758,0.000491001810811,6906.449856,0.000100092533503,0.148855425311,0.000021553103029,0,0.000021553103029,0.00000901772989491,11.2557393262,2.84235,18.9026865505,0,2.90124197672,0.0000376459835909,0,0.143100984671,0.143129257789,2.84235,1.48270746008,0.393855417935,3.39107938557,1,0,0,40029.2667817,0.416201315587,0.000173529774657,2398.44324359,3.04210430759
5,1.28332477961,34.2743555705,3.4906588559,23.0185051963,2.00152257944,40.0309981559,56.0426322244,3.00241270281,1.00078861807,3.00241270281,6.00482540562,36.028421483,18.8999116205,18.901760732,0.143283821581,0.143199716647,0.143199716647,0,0.00001,0.00001,4.13526581261,0,0,0.183099230042,33130.602224,0.00496684428845,0.0277776854891,8.38429839012e-7,0.142675675676,2.90918232728,0.00162078167781,0.000491093513514,6900.63017481,0.000105360561583,0.148762096961,0.0000215577553343,0,0.0000215577553343,0.00000984573694035,11.2523567421,2.843,18.9036132298,0,2.90494370054,0.0000413526581261,0,0.14308682855,0.143115127688,2.843,1.64370303961,0.397484252305,3.38885471801,1,0,0,40031.2323989,0.416334492582,0.00017359283197,2398.33919326,3.04221506063
5.25,1.34163359524,34.2391067911,3.66604748368,23.0196709492,2.00161849582,40.0329509149,56.0453178829,3.00256469337,1.00083829783,3.00256469337,6.00512938675,36.0302119219,18.9008357481,18.9026865505,0.143269840967,0.143185650635,0.143185650635,0,0.0000103916853152,0.0000103916853152,4.54618123435,0,0,0.191465618188,33138.3369786,0.00496588650287,0.027786649081,8.38504632835e-7,0.142710810811,2.91284847554,0.00162083793804,0.000491185216216,6894.86293561,0.000110628589662,0.148669845236,0.0000215624076395,0,0.0000215624076395,0.0000107636509925,11.2496693219,2.84365,18.904540804,0,2.90864542437,0.0000472424847732,0,0.143072659653,0.143100984672,2.84365,1.82531829398,0.401505835312,3.38665474181,1,0,0,40033.1999142,0.416467650672,0.000173655889283,2398.23510963,3.04232581366
5.5,1.39788410336,34.2041300187,3.84151174438,23.0208378814,2.00171450923,40.0349056495,56.0480062585,3.00271683771,1.00088802786,3.00271683771,6.00543367541,36.0320041723,18.901760732,18.9036132298,0.143255844905,0.143171571618,0.143171571618,0,0.000256346959504,0.000256346959504,5.00249899722,0,0,0.199542288658,33146.0211632,0.00496492871729,0.027795571423,8.38579426657e-7,0.142745945946,2.91651462381,0.00162089419828,0.000491276918919,6889.14825697,0.000115896617741,0.148578673427,0.0000215670599448,0,0.0000215670599448,0.00001178298603,11.2477551785,2.8443,18.9054693166,0,2.9123471482,0.00128237540786,0,0.143058477585,0.14308682855,2.8443,2.02686285361,0.405170066948,3.38447952966,1,0,0,40035.1694202,0.416600789853,0.000173718946595,2398.13099272,3.04243656669
5.75,1.45214872866,34.1697461427,4.00856418474,23.0220060609,2.00181062526,40.0368624733,56.0506975074,3.00286914465,1.00093781103,3.00286914465,6.0057382893,36.0337983383,18.9026865505,18.904540804,0.143241833965,0.143157479743,0.143157479743,0,0.000529891764226,0.000529891764226,5.50889411677,0,0,0.20733688618,33153.6547544,0.00496401747159,0.0278043319933,8.38650586164e-7,0.142779373826,2.92018077207,0.00162094772476,0.000491364165685,6883.48627665,0.000120908666463,0.148487029151,0.0000215714861893,0,0.0000215714861893,0.0000129141852296,11.2466660354,2.84491841578,18.9063988217,0,2.91604887203,0.00291911762247,0,0.14304428182,0.143072659653,2.84491841578,2.25493411687,0.40932609505,3.38229849133,1,0,0,40037.1410311,0.416726562505,0.000173778939883,2398.02684252,3.04254193811
6,1.50449614774,34.1364775793,4.15305080113,23.023175569,2.00190685061,40.0388215227,56.0533918171,3.00302162482,1.00098765083,3.00302162482,6.00604324963,36.0355945448,18.9036132298,18.9054693166,0.143227808656,0.143143375123,0.143143375123,0,0.000839543826622,0.000839543826622,6.07189786659,0,0,0.214854460523,33161.2399331,0.00496323033219,0.0278127316629,8.38712054164e-7,0.142808249024,2.92384692034,0.00162099396125,0.000491439529954,6877.87495129,0.000125238103567,0.148392281501,0.0000215753096053,0,0.0000215753096053,0.0000141718383281,11.2464658941,2.84545260695,18.9073293838,0,2.91975059586,0.00509762436977,0,0.143030071694,0.143058477585,2.84545260695,2.51847733554,0.414775971349,3.38005963314,1,0,0,40039.1148843,0.416832724406,0.000173830762437,2397.92266088,3.04263295856
6.25,1.55499071371,34.1034410214,4.29759758205,23.0243465054,2.00200319348,40.0407829647,56.0560894174,3.0031742912,1.00103755149,3.0031742912,6.00634858241,36.0373929449,18.904540804,18.9063988217,0.143213769424,0.143129257789,0.143129257789,0,0.00433240366435,0.00433240366435,6.70024279438,0,0,0.222110401741,33168.7825502,0.0049624431928,0.0278210965655,8.38773522164e-7,0.142837124223,2.92751306861,0.00162104019774,0.000491514894222,6872.30859809,0.00012956754067,0.148298461402,0.0000215791330214,0,0.0000215791330214,0.0000158486813888,11.2492055182,2.84598679813,18.9082610825,0,2.92345231969,0.0290281564344,0,0.14301584638,0.143044281821,2.84598679813,2.82010121664,0.420895376957,3.37784203365,1,0,0,40041.0911483,0.416938870895,0.000173882584991,2397.8184527,3.042723979
6.5,1.603697831,34.0706397688,4.44220397167,23.0255192635,2.00209968623,40.0427474582,56.0587912146,3.00332719511,1.00108752979,3.00332719511,6.00665439022,36.039194143,18.9054693166,18.9073293838,0.143199716648,0.143115127688,0.143115127688,0,0.015512486615,0.015512486615,7.39801105943,0,0,0.229113893397,33176.2825834,0.00496165605341,0.0278294266745,8.38834990164e-7,0.142865999422,2.93117921687,0.00162108643424,0.000491590258491,6866.78790348,0.000133896977774,0.148205584186,0.0000215829564374,0,0.0000215829564374,0.00001779381887,11.2538430973,2.8465209893,18.9091942306,0,2.92715404351,0.114761547537,0,0.143001604887,0.143030071694,2.8465209893,3.1612669788,0.427313091776,3.37564604048,1,0,0,40043.0704869,0.417045001967,0.000173934407545,2397.71421798,3.04281499945
6.75,1.65068060815,34.0380758216,4.58686941427,23.0266940837,2.00219634866,40.044715406,56.0614977625,3.00348036788,1.00113759597,3.00348036788,6.00696073575,36.0409985083,18.9063988217,18.9082610825,0.143185650635,0.143100984671,0.143100984671,0,0.0490240463588,0.0490240463588,8.15963741725,0,0,0.23587379854,33183.7400134,0.00496086891402,0.0278377219659,8.38896458164e-7,0.142894874621,2.93484536514,0.00162113267073,0.00049166562276,6861.3132924,0.000138226414877,0.148113659548,0.0000215867798534,0,0.0000215867798534,0.000019916970709,11.2597557183,2.84705518048,18.9101290196,0,2.93085576734,0.400018443014,0,0.142987346001,0.14301584638,2.84705518048,3.52705261361,0.432256046838,3.37347187286,1,0,0,40045.0533058,0.417151117619,0.000173986230099,2397.60995673,3.0429060199
7,1.69599993792,34.0059327297,4.72673835389,23.0278711155,2.00229319305,40.0466870585,56.0642094054,3.00363382898,1.0011877564,3.00363382898,6.00726765797,36.0428062702,18.9073293838,18.9091942306,0.143171571618,0.14308682855,0.14308682855,0,0.0917767777942,0.0917767777942,8.94139595989,0,0,0.242397016246,33191.1548241,0.00496010836884,0.0278459134884,8.38955849412e-7,0.142922774245,2.93838061695,0.00162117734508,0.000491738440779,6855.88503335,0.000142409578062,0.148021808189,0.0000215904740919,0,0.0000215904740919,0.0000220962441421,11.266094806,2.84757132353,18.9110655683,0,2.93457857856,0.820612510181,0,0.142973064931,0.143001604887,2.84757132353,3.90959056767,0.437246106224,3.37130221646,1,0,0,40047.0398574,0.417253020124,0.000174036301781,2397.50566895,3.04299396515
7.25,1.73971393889,33.9740901437,4.86484223352,23.0290503863,2.00239022166,40.0486624615,56.0669262064,3.00378758201,1.00123801224,3.00378758201,6.00757516403,36.044617471,18.9082610825,18.9101290196,0.143157479743,0.143072659653,0.143072659653,0,0.141100271302,0.141100271302,9.71364047427,0,0,0.248692643445,33198.5282604,0.00495935779649,0.0278540453236,8.39014461879e-7,0.142950308029,2.94186678259,0.00162122143363,0.000491810303955,6850.50192745,0.000146537888528,0.14793055992,0.0000215941198888,0,0.0000215941198888,0.0000247052624662,11.275424004,2.84808069853,18.9120038986,0,2.93830929756,1.37059730625,0,0.14295875875,0.142987346001,2.84808069853,4.29577519294,0.442241526678,3.36914743518,1,0,0,40049.0301879,0.417353333673,0.000174085716887,2397.4013557,3.04308075718
7.5,1.78187911144,33.9424806623,5.00300082836,23.030232303,2.00248746797,40.0506422966,56.0696491032,3.00394168002,1.00128838085,3.00394168002,6.00788336003,36.0464327355,18.9091942306,18.9110655683,0.143143375123,0.143058477585,0.143058477585,0,0.179577137621,0.179577137621,10.4449349459,0,0,0.254769229725,33205.8607821,0.00495860722414,0.0278621436927,8.39073074346e-7,0.142977841812,2.94535294823,0.00162126552217,0.00049188216713,6845.16420197,0.000150666198994,0.147840252514,0.0000215977656857,0,0.0000215977656857,0.0000275712061835,11.2865581478,2.84859007353,18.9129443341,0,2.94204001655,1.87567152023,0,0.142944425638,0.142973064932,2.84859007353,4.668756694,0.446987627799,3.36701420203,1,0,0,40051.024984,0.417453632544,0.000174135131993,2397.29701737,3.04316754922
7.75,1.82255021215,33.9111061714,5.14121363009,23.0314170973,2.00258495104,40.0526269519,56.0723786291,3.00409615319,1.00133887208,3.00409615319,6.00819230637,36.0482524194,18.9101290196,18.9120038986,0.143129257789,0.14304428182,0.14304428182,0,0.211871988399,0.211871988399,11.1432062394,0,0,0.260634477631,33213.1523788,0.00495785665178,0.02787020858,8.39131686812e-7,0.143005375596,2.94883911387,0.00162130961072,0.000491954030306,6839.87225794,0.00015479450946,0.147750895132,0.0000216014114826,0,0.0000216014114826,0.0000303077320345,11.2968516434,2.84909944853,18.9138870593,0,2.94577073554,2.36093326308,0,0.142930065261,0.142958758751,2.84909944853,5.0270693775,0.451133118199,3.36490272407,1,0,0,40053.0246367,0.417553916737,0.000174184547098,2397.19265396,3.04325434126
8,1.86178007192,33.8799652739,5.27948013066,23.0326046098,2.00268265777,40.0546161607,56.0751144175,3.00425098077,1.00138947915,3.00425098077,6.00850196154,36.0500762783,18.9110655683,18.9129443341,0.143115127688,0.143030071694,0.143030071694,0,0.24567192899,0.24567192899,11.809740268,0,0,0.266295820313,33220.403043,0.00495710607943,0.0278782399718,8.39190299279e-7,0.14303290938,2.9523228555,0.00162135369927,0.000492025893482,6834.62583431,0.000158922819926,0.147662482634,0.0000216050572795,0,0.0000216050572795,0.0000329198795149,11.3063409386,2.84960882353,18.9148319474,0,2.94950184504,2.9013216725,0,0.142915672664,0.142944425639,2.84960882353,5.365863466,0.454359142897,3.36281288274,1,0,0,40055.0288773,0.417654186247,0.000174233962204,2397.08826548,3.0433411333
8.25,1.89961966341,33.84905662,5.41779982214,23.033794688,2.00278057559,40.0566096672,56.0778561166,3.00440614286,1.00144019556,3.00440614286,6.00881228573,36.0519040778,18.9120038986,18.9138870593,0.143100984672,0.14301584638,0.14301584638,0,0.259068311696,0.259068311696,12.4258757164,0,0,0.27176043089,33227.6127687,0.00495635550708,0.027886237856,8.39248911745e-7,0.143060443164,2.9557956891,0.00162139778782,0.000492097756657,6829.42467941,0.000163051130392,0.14757501008,0.0000216087030764,0,0.0000216087030764,0.0000353527446967,11.3146529744,2.85011819853,18.9157788769,0,2.95323471182,3.21915064319,0,0.142901245027,0.142930065262,2.85011819853,5.68286538916,0.457341238467,3.360744564,1,0,0,40057.0374481,0.417754441071,0.00017428337731,2396.98385193,3.04342792534
8.5,1.93611816595,33.8183783996,5.55617219678,23.034987125,2.0028786875,40.058607125,56.08060325,3.0045616125,1.0014910125,3.0045616125,6.009123225,36.0537355,18.9129443341,18.9148319474,0.14308682855,0.143001604887,0.143001604887,0,0.270292198061,0.270292198061,13.0418044029,0,0,0.277035231497,33234.7815514,0.00495560493473,0.0278942022216,8.39307524212e-7,0.143087976948,2.95926852269,0.00162144187636,0.000492169619833,6824.26844856,0.000167179440857,0.147488470515,0.0000216123488733,0,0.0000216123488733,0.000038695859444,11.3292255707,2.85062757353,18.9167276833,0,2.95696757861,3.52509797872,0,0.142886784287,0.142915672664,2.85062757353,6.01020223327,0.460841310575,3.35869760797,1,0,0,40059.05,0.417854681207,0.000174332792415,2396.87941332,3.04351471738
8.75,1.97132302838,33.7879380188,5.69459674699,23.0361828167,2.0029770672,40.0606100348,56.0833578816,3.00471750648,1.00154196814,3.00471750648,6.00943501297,36.0555719211,18.9138870593,18.9157788769,0.143072659653,0.142987346001,0.142987346001,0,0.279757581092,0.279757581092,13.6630804665,0,0,0.282126902023,33241.9093882,0.00495485436238,0.027902133059,8.39366136679e-7,0.143115510731,2.96274135628,0.00162148596491,0.000492241483009,6819.15865689,0.000171307751323,0.147402897182,0.0000216159946702,0,0.0000216159946702,0.0000420679984854,11.3440384107,2.85113694853,18.9176790795,0,2.96070044539,3.82235034157,0,0.142872292305,0.142901245027,2.85113694853,6.35276702383,0.464958618916,3.35667277014,1,0,0,40061.0680451,0.417954906651,0.000174382207521,2396.77494965,3.04360150942
