Years,Available Area for Marsh Encroachment,Birth Rate,Births,Carbon Dioxide Released as a function of FF Consumption,Carbon in the Atmosphere,Carbon Released into the Atmosphere,Carbon Sequestration,Conversion to High Marsh,Conversion to Low Marsh,Days Recreating[Birding],Days Recreating[Hiking],Days Recreating[Marsh Walking],Days Recreating[Marsh Driving],Days Recreating[Boat Fishing],Days Recreating[Land Fishing],Days Recreating[Duck Hunting],Days Recreating[Pleasure Boating],Days Recreating[Marsh Work],Deaths,Delay in Action Erosion Control,Delay in Action: Flood Control,Delay in Erosion Control Implementation,Delay in Flood Control Implementation High Marsh,Delay in Flood Control Implementation Low Marsh,Erosion Control Rate,Fiddler Crab Carrying Capacity,Fiddler Crab Mortality Rate,Fiddler Crabs,Flood Mitigation Rate: High Marsh,Flood Mitigation Rate: Low Marsh,Forest Converted to High Marsh,Global Fossil Fuel Consumption,High Marsh Area,High Marsh Conversion Rate,High Marsh Erosion,High Marsh Erosion Rate,High Marsh to Upland Conversion Rate,High Sea Level Rise,Horizontal Growth Rate: Low Marsh,Human Mortality Rate,Human Population,Inundation Loss Rate: Low Marsh,Low Marsh Area,Low Marsh Conversion Rate,Low Marsh Erosion,Low Marsh Erosion Rate,Low Marsh Erosion Rate: Fiddler Crabs,Low Marsh Erosion Rate: SLR,Low Marsh Growth: Fiddlers,Low Marsh Horizontal Growth,Low Sea Level Rise,Mean Days Recreating,Medium Sea Level Rise,Mortality,Mortality Rate mediated by Low Marsh Area,Policy Demand Flood Control,Policy Demand: Erosion Control,Rate of Sea Level Rise,Recruitment,Recruitment Rate,Salt Water Inundation in Low Marsh,Scenario 1,Scenario 2,Scenario 3,Sequestration Rate,Total Marsh Area,Upland Border Decay,Upland Border Decay Rate,Upland Border Extent,Vertical Growth Rate: Low Marsh
3.5,0.885849126,0.018,0.138149896,41.51905477,3241.800763,41.51905477,22.83548012,34.5178653,2.439962457,23.01468739,2.001208456,40.02460293,56.03383677,3.001914938,1.000625918,3.001914938,6.003829877,36.02255785,0.070061015,18.89589441,18.89823409,0.143283822,0.143283822,0.143283822,0.004105142,0.00001,0.00001,2.377530691,0,0,0.126202376,152516.1539,33083.16319,0.004972591,0.027723065,8.38E-07,0.142464865,2.887124181,0.001620444,0.009128478,7.674994217,0.000203084,6941.62566,7.37524E-05,0,-0.0041029,0,2.24158E-06,0,11.24851646,2.8391,18.90057545,2.882723852,2.37753E-05,0,0.143140801,0.143176608,2.8391,0.90307513,0.379837423,1.409736371,1,0,0,0.55,40024.78885,0.415535147,0.000173214,2398.962996,3.041550542
3.75,0.958182319,0.018,0.138456296,41.65308065,3246.471656,41.65308065,22.90919435,34.48357552,2.614881137,23.01615935,2.001329567,40.02706861,56.03722786,3.002106852,1.000688647,3.002106852,6.004213703,36.02481858,0.070716575,18.89706402,18.89940458,0.143283822,0.143265978,0.143265978,0.004105142,0.00001,0.00001,2.60329353,0,0,0.13654098,154025.4574,33091.20728,0.004971633,0.027732281,8.38E-07,0.1425,2.890804977,0.0016205,0.009193503,7.692016437,0.000203116,6936.06588,7.90204E-05,0,-0.0041029,0,0.000002242,0,11.23989737,2.83975,18.90174667,2.886427849,2.60329E-05,0,0.143122888,0.143158708,2.83975,0.995487251,0.382395316,1.408826445,1,0,0,0.55,40027.27316,0.415668419,0.000173278,2398.859112,3.041661295
4,1.027964179,0.018,0.138761125,41.78641924,3251.157628,41.78641924,22.98253058,34.44954679,2.78988038,23.01763169,2.001450709,40.02953494,56.04061985,3.002298816,1.000751393,3.002298816,6.004597631,36.0270799,0.071370969,18.89823409,18.90057545,0.143283822,0.143248124,0.143248124,0.004105142,0.00001,0.00001,2.852158834,0,0,0.146521013,155527.0212,33099.20166,0.004970675,0.027741456,8.38E-07,0.142535135,2.894485774,0.001620557,0.009258194,7.708951367,0.000203148,6930.556474,8.42884E-05,0,-0.004102899,0,2.24242E-06,0,11.23135929,2.8404,18.90291819,2.890131846,2.85216E-05,0,0.143104968,0.143140801,2.8404,1.098106528,0.385008898,1.407926402,1,0,0,0.55,40029.75813,0.415801671,0.000173341,2398.755195,3.041772049
4.25,1.095284343,0.018,0.13906438,41.92202599,3255.8586,41.92202599,23.05711429,34.41577882,2.964959395,23.01910438,2.00157188,40.03200186,56.04401263,3.002490825,1.000814153,3.002490825,6.004981649,36.02934175,0.072024161,18.89940458,18.90174667,0.143283822,0.143230259,0.143230259,0.004105142,0.00001,0.00001,3.126678336,0,0,0.156154985,157020.8363,33107.14627,0.004969718,0.027750591,8.38E-07,0.14257027,2.898166571,0.001620613,0.009322552,7.725798906,0.000203179,6925.097415,8.95565E-05,0,-0.004102899,0,2.24284E-06,0,11.22290218,2.84105,18.90408999,2.893835843,3.12668E-05,0,0.143087044,0.143122888,2.84105,1.212107654,0.387666246,1.407036241,1,0,0,0.55,40032.24368,0.415934905,0.000173404,2398.651244,3.041882802
4.5,1.160229323,0.018,0.139366061,42.06740752,3260.574828,42.06740752,23.13707414,34.38227134,3.140117392,23.02057738,2.001693075,40.03446928,56.04740611,3.002682873,1.000876926,3.002682873,6.005365747,36.03160407,0.072676112,18.90057545,18.90291819,0.143283822,0.143212384,0.143212384,0.004105142,0.00001,0.00001,3.429697433,0,0,0.165454973,158506.8946,33115.04107,0.00496876,0.027759685,8.38E-07,0.142605405,2.901847367,0.001620669,0.009386575,7.742558961,0.000203211,6919.688677,9.48245E-05,0,-0.004102898,0,2.24326E-06,0,11.21452602,2.8417,18.90526204,2.89753984,3.4297E-05,0,0.143069115,0.143104968,2.8417,1.339638003,0.390599471,1.406155959,1,0,0,0.55,40034.72975,0.41606812,0.000173467,2398.547261,3.041993555
4.75,1.22288261,0.018,0.139666166,42.21202946,3265.307411,42.21202946,23.2166162,34.34902406,3.31535358,23.02205064,2.001814293,40.03693715,56.05080021,3.002874957,1.000939711,3.002874957,6.005749913,36.0338668,0.073326787,18.90174667,18.90408999,0.143283822,0.1431945,0.1431945,0.004105142,0.00001,0.00001,3.764598359,0,0,0.174432636,159985.1884,33122.88604,0.004967802,0.027768739,8.38E-07,0.142640541,2.905516179,0.001620725,0.009450264,7.759231448,0.000203242,6914.330231,0.000100093,0,-0.004102898,0,2.24369E-06,0,11.20623075,2.84235,18.90643429,2.901241977,3.7646E-05,0,0.143051181,0.143087044,2.84235,1.48270746,0.393855418,1.405285558,1,0,0,0.55,40037.21627,0.416201316,0.00017353,2398.443244,3.042104308
5,1.28332478,0.018,0.139964693,42.35589117,3270.056265,42.35589117,23.29574014,34.31603671,3.490667168,23.02352413,2.00193553,40.0394054,56.05419483,3.00306707,1.001002505,3.00306707,6.00613414,36.03612988,0.073976148,18.90291819,18.90526204,0.143283822,0.143176608,0.143176608,0.004105142,0.00001,0.00001,4.135265813,0,0,0.18309923,161455.7113,33130.68112,0.004966844,0.027777752,8.38E-07,0.142675676,2.909182327,0.001620782,0.009513618,7.775816293,0.000203274,6909.02205,0.000105361,0,-0.004102898,0,2.24411E-06,0,11.19801635,2.843,18.90760673,2.904943701,4.13527E-05,0,0.143033244,0.143069115,2.843,1.64370304,0.397484252,1.404425035,1,0,0,0.55,40039.70317,0.416334493,0.000173593,2398.339193,3.042215061
5.25,1.341633595,0.018,0.140261642,42.49899206,3274.821302,42.49899206,23.37444564,34.28330899,3.666057364,23.02499781,2.002056782,40.04187397,56.05758989,3.003259208,1.001065308,3.003259208,6.006518417,36.03839326,0.074624159,18.90408999,18.90643429,0.143265978,0.143158708,0.143158708,0.004104366,1.03917E-05,1.03917E-05,4.546181234,0,0,0.191465618,162918.4574,33138.42629,0.004965887,0.027786724,8.39E-07,0.142710811,2.912848476,0.001620838,0.009576637,7.79231343,0.000203306,6903.764105,0.000110629,0,-0.004102121,0,2.24453E-06,0,11.18988278,2.84365,18.90877932,2.908645424,4.72425E-05,0,0.143015304,0.143051181,2.84365,1.825318294,0.401505835,1.403574391,1,0,0,0.55,40042.1904,0.416467651,0.000173656,2398.23511,3.042325814
5.5,1.397884103,0.018,0.14055701,42.63197797,3279.602439,42.63197797,23.44758788,34.25084063,3.841523376,23.02647165,2.002178047,40.04434281,56.06098533,3.003451367,1.001128117,3.003451367,6.006902735,36.04065688,0.075270786,18.90526204,18.90760673,0.143248124,0.143140801,0.143140801,0.004103589,0.000256347,0.000256347,5.002498997,0,0,0.199542289,164373.4216,33146.12153,0.004964929,0.027795656,8.39E-07,0.142745946,2.916514624,0.001620894,0.009639321,7.8087228,0.000203337,6898.556369,0.000115897,0,-0.004101344,0,2.24495E-06,0,11.18183,2.8443,18.90995203,2.912347148,0.001282375,0,0.14299736,0.143033244,2.8443,2.026862854,0.405170067,1.402733623,1,0,0,0.55,40044.6779,0.41660079,0.000173719,2398.130993,3.042436567
5.75,1.452148729,0.018,0.140850798,42.73446243,3284.398536,42.73446243,23.50395433,34.21895215,4.008577731,23.02794562,2.002299323,40.04681186,56.06438105,3.003643543,1.001190932,3.003643543,6.007287086,36.0429207,0.075915994,18.90643429,18.90877932,0.143230259,0.143122888,0.143122888,0.004102812,0.000529892,0.000529892,5.508894117,0,0,0.207336886,165527.5283,33153.76679,0.004964017,0.027804426,8.39E-07,0.142779374,2.920180772,0.001620948,0.009701669,7.825044356,0.000203367,6893.398814,0.000120909,0,-0.004100566,0,2.24535E-06,0,11.17383912,2.844918416,18.91112485,2.916048872,0.002919118,0,0.142979415,0.143015304,2.844918416,2.254934117,0.409326095,1.401892147,1,0,0,0.55,40047.16561,0.416726563,0.000173779,2398.026843,3.042541938
6,1.504496148,0.018,0.141143005,42.81663076,3289.206163,42.81663076,23.54914692,34.18816593,4.153066373,23.02941968,2.002420607,40.04928107,56.06777699,3.003835731,1.00125375,3.003835731,6.007671462,36.04518466,0.076559747,18.90760673,18.90995203,0.143212384,0.143104968,0.143104968,0.004102034,0.000839544,0.000839544,6.071897867,0,0,0.214854461,166452.8493,33161.36427,0.00496323,0.027812836,8.39E-07,0.142808249,2.92384692,0.001620994,0.009763682,7.841278057,0.000203393,6888.289207,0.000125238,0,-0.004099789,0,2.2457E-06,0,11.16587521,2.845452607,18.91229774,2.919750596,0.005097624,0,0.142961467,0.14299736,2.845452607,2.518477336,0.414775971,1.401031908,1,0,0,0.55,40049.65348,0.416832724,0.000173831,2397.922661,3.042632959
6.25,1.554990714,0.018,0.14143363,42.89835424,3294.023034,42.89835424,23.59409483,34.15759639,4.297615366,23.03089381,2.002541896,40.05175039,56.07117307,3.004027927,1.001316572,3.004027927,6.008055854,36.04744872,0.077202012,18.90877932,18.91112485,0.1431945,0.143087044,0.143087044,0.004101256,0.004332404,0.004332404,6.700242794,0,0,0.222110402,167373.1607,33168.9198,0.004962443,0.027821212,8.39E-07,0.142837124,2.927513069,0.00162104,0.009825359,7.857423872,0.000203419,6883.221643,0.000129568,0,-0.00409901,0,2.24605E-06,0,11.15797897,2.845986798,18.91347068,2.92345232,0.029028156,0,0.142943518,0.142979415,2.845986798,2.820101217,0.420895377,1.400179956,1,0,0,0.55,40052.14145,0.416938871,0.000173883,2397.818453,3.042723979
6.5,1.603697831,0.018,0.141722672,42.97963277,3298.849099,42.97963277,23.63879802,34.1272433,4.442224162,23.03236796,2.002663187,40.05421975,56.07456923,3.004220126,1.001379394,3.004220126,6.008440253,36.04971282,0.077842755,18.90995203,18.91229774,0.143176608,0.143069115,0.143069115,0.004100478,0.015512487,0.015512487,7.398011059,0,0,0.229113893,168288.4613,33176.43337,0.004961656,0.027829553,8.39E-07,0.142865999,2.931179217,0.001621086,0.0098867,7.873481776,0.000203445,6878.196098,0.000133897,0,-0.004098232,0,2.24639E-06,0,11.15015039,2.846520989,18.91464365,2.927154044,0.114761548,0,0.142925568,0.142961467,2.846520989,3.161266979,0.427313092,1.39933629,1,0,0,0.55,40054.62947,0.417045002,0.000173934,2397.714218,3.042814999
6.75,1.650680608,0.018,0.142010132,43.06046624,3303.684308,43.06046624,23.68325643,34.09710646,4.586892212,23.03384211,2.002784478,40.05668911,56.07796538,3.004412326,1.001442217,3.004412326,6.008824653,36.05197692,0.078481944,18.91112485,18.91347068,0.143158708,0.143051181,0.143051181,0.004099699,0.049024046,0.049024046,8.159637417,0,0,0.235873799,169198.7501,33183.90495,0.004960869,0.02783786,8.39E-07,0.142894875,2.934845365,0.001621133,0.009947706,7.889451756,0.000203471,6873.212546,0.000138226,0,-0.004097453,0,2.24674E-06,0,11.14238941,2.84705518,18.91581661,2.930855767,0.400018443,0,0.142907617,0.142943518,2.84705518,3.527052614,0.432256047,1.398500907,1,0,0,0.55,40057.11749,0.417151118,0.000173986,2397.609957,3.04290602
7,1.695999938,0.018,0.142296008,43.14195851,3308.52861,43.14195851,23.72807718,34.06736829,4.726763943,23.03531624,2.002905767,40.05915843,56.08136147,3.004604523,1.001505038,3.004604523,6.009209046,36.05424098,0.079119546,18.91229774,18.91464365,0.143140801,0.143033244,0.143033244,0.00409892,0.091776778,0.091776778,8.94139596,0,0,0.242397016,170104.0267,33191.33451,0.004960108,0.027846064,8.39E-07,0.142922774,2.938380617,0.001621177,0.010008375,7.905333802,0.000203496,6868.270965,0.00014241,0,-0.004096673,0,2.24707E-06,0,11.13468529,2.847571324,18.91698956,2.934578579,0.82061251,0,0.142889666,0.142925568,2.847571324,3.909590568,0.437246106,1.397667779,1,0,0,0.55,40059.60547,0.41725302,0.000174036,2397.505669,3.042993965
7.25,1.739713939,0.018,0.142580303,43.23003167,3313.382081,43.23003167,23.77651742,34.03790786,4.864870814,23.03679032,2.003027052,40.06162767,56.08475745,3.004796713,1.001567858,3.004796713,6.009593425,36.05650496,0.079755529,18.91347068,18.91581661,0.143122888,0.143015304,0.143015304,0.004098141,0.141100271,0.141100271,9.713640474,0,0,0.248692643,171004.2913,33198.7233,0.004959358,0.027854209,8.39E-07,0.142950308,2.941866783,0.001621221,0.010068709,7.921127918,0.000203521,6863.370068,0.000146538,0,-0.004095894,0,2.2474E-06,0,11.12704266,2.848080699,18.91816246,2.938309298,1.370597306,0,0.142871715,0.142907617,2.848080699,4.295775193,0.442241527,1.396840426,1,0,0,0.55,40062.09337,0.417353334,0.000174086,2397.401356,3.043080757
7.5,1.781879111,0.018,0.142863014,43.31761455,3318.245459,43.31761455,23.824688,34.00865406,5.003032617,23.03826432,2.00314833,40.06409677,56.08815324,3.004988892,1.001630673,3.004988892,6.009977784,36.05876883,0.080389862,18.91464365,18.91698956,0.143104968,0.14299736,0.14299736,0.004097362,0.179577138,0.179577138,10.44493495,0,0,0.25476923,171899.5443,33206.07177,0.004958607,0.027862321,8.39E-07,0.142977842,2.945352948,0.001621266,0.010128706,7.936834111,0.000203546,6858.509359,0.000150666,0,-0.004095114,0,2.24773E-06,0,11.11946476,2.848590074,18.9193353,2.942040017,1.87567152,0,0.142853764,0.142889666,2.848590074,4.668756694,0.446987628,1.39602101,1,0,0,0.55,40064.58113,0.417453633,0.000174135,2397.297017,3.043167549
7.75,1.822550212,0.018,0.143144143,43.40470723,3323.118691,43.40470723,23.87258898,33.97960668,5.141248849,23.03973821,2.0032696,40.0665657,56.0915488,3.005181058,1.001693485,3.005181058,6.010362116,36.06103253,0.081022513,18.91581661,18.91816246,0.143087044,0.142979415,0.142979415,0.004096582,0.211871988,0.211871988,11.14320624,0,0,0.260634478,172789.7868,33213.3799,0.004957857,0.027870399,8.39E-07,0.143005376,2.948839114,0.00162131,0.010188368,7.952452399,0.000203571,6853.688815,0.000154795,0,-0.004094334,0,2.24806E-06,0,11.11195154,2.849099449,18.92050806,2.945770736,2.360933263,0,0.142835813,0.142871715,2.849099449,5.027069378,0.451133118,1.395209529,1,0,0,0.55,40067.06871,0.417553917,0.000174185,2397.192654,3.043254341
8,1.861780072,0.018,0.143423691,43.49130987,3328.00172,43.49130987,23.92022043,33.95076552,5.279519009,23.04121198,2.003390859,40.06903442,56.09494406,3.005373208,1.001756291,3.005373208,6.010746416,36.06329604,0.081653452,18.91698956,18.9193353,0.143069115,0.142961467,0.142961467,0.004095802,0.245671929,0.245671929,11.80974027,0,0,0.26629582,173675.02,33220.64768,0.004957106,0.027878445,8.39E-07,0.143032909,2.952322856,0.001621354,0.010247694,7.967982807,0.000203595,6848.908411,0.000158923,0,-0.004093554,0,2.24839E-06,0,11.10450299,2.849608824,18.92168072,2.949501845,2.901321673,0,0.142817864,0.142853764,2.849608824,5.365863466,0.454359143,1.394405982,1,0,0,0.55,40069.55609,0.417654186,0.000174234,2397.088265,3.043341133
8.25,1.899619663,0.018,0.143701657,43.57742264,3332.894493,43.57742264,23.96758245,33.92213037,5.417842595,23.04268561,2.003512107,40.0715029,56.09833899,3.005565339,1.001819091,3.005565339,6.011130677,36.06555933,0.08228265,18.91816246,18.92050806,0.143051181,0.142943518,0.142943518,0.004095022,0.259068312,0.259068312,12.42587572,0,0,0.271760431,174555.2459,33227.8751,0.004956356,0.027886458,8.39E-07,0.143060443,2.955795689,0.001621398,0.010306685,7.983425367,0.00020362,6844.168124,0.000163051,0,-0.004092773,0,2.24873E-06,0,11.09711906,2.850118199,18.92285326,2.953234712,3.219150643,0,0.142799916,0.142835813,2.850118199,5.682865389,0.457341238,1.393610367,1,0,0,0.55,40072.04322,0.417754441,0.000174283,2396.983852,3.043427925
8.5,1.936118166,0.018,0.143978042,43.66304576,3337.796953,43.66304576,24.01467517,33.89370102,5.556219105,23.04415906,2.003633341,40.07397109,56.10173354,3.005757448,1.001881884,3.005757448,6.011514895,36.06782236,0.082910076,18.9193353,18.92168072,0.143033244,0.142925568,0.142925568,0.004094242,0.270292198,0.270292198,13.0418044,0,0,0.277035231,175430.4667,33235.06214,0.004955605,0.027894438,8.39E-07,0.143087977,2.959268523,0.001621442,0.01036534,7.998780118,0.000203645,6839.467929,0.000167179,0,-0.004091993,0,2.24906E-06,0,11.08979971,2.850627574,18.92402567,2.956967579,3.525097979,0,0.142781969,0.142817864,2.850627574,6.010202233,0.460841311,1.392822682,1,0,0,0.55,40074.53007,0.417854681,0.000174333,2396.879413,3.043514717
