Years,Available Area for Marsh Encroachment,Birth Rate,Births,Carbon Dioxide Released as a function of FF Consumption,Carbon in the Atmosphere,Carbon Released into the Atmosphere,Carbon Sequestration,Conversion to High Marsh,Conversion to Low Marsh,Days Recreating[Birding],Days Recreating[Hiking],Days Recreating[Marsh Walking],Days Recreating[Marsh Driving],Days Recreating[Boat Fishing],Days Recreating[Land Fishing],Days Recreating[Duck Hunting],Days Recreating[Pleasure Boating],Days Recreating[Marsh Work],Deaths,Delay in Action Erosion Control,Delay in Action: Flood Control,Delay in Erosion Control Implementation,Delay in Flood Control Implementation High Marsh,Delay in Flood Control Implementation Low Marsh,Erosion Control Rate,Fiddler Crab Carrying Capacity,Fiddler Crab Mortality Rate,Fiddler Crabs,Flood Mitigation Rate: High Marsh,Flood Mitigation Rate: Low Marsh,Forest Converted to High Marsh,Global Fossil Fuel Consumption,High Marsh Area,High Marsh Conversion Rate,High Marsh Erosion,High Marsh Erosion Rate,High Marsh to Upland Conversion Rate,High Sea Level Rise,Horizontal Growth Rate: Low Marsh,Human Mortality Rate,Human Population,Inundation Loss Rate: Low Marsh,Low Marsh Area,Low Marsh Conversion Rate,Low Marsh Erosion,Low Marsh Erosion Rate,Low Marsh Erosion Rate: Fiddler Crabs,Low Marsh Erosion Rate: SLR,Low Marsh Growth: Fiddlers,Low Marsh Horizontal Growth,Low Sea Level Rise,Mean Days Recreating,Medium Sea Level Rise,Mortality,Mortality Rate mediated by Low Marsh Area,Policy Demand Flood Control,Policy Demand: Erosion Control,Rate of Sea Level Rise,Recruitment,Recruitment Rate,Salt Water Inundation in Low Marsh,Scenario 1,Scenario 2,Scenario 3,Sequestration Rate,Total Marsh Area,Upland Border Decay,Upland Border Decay Rate,Upland Border Extent,Vertical Growth Rate: Low Marsh
3.5,0.899001434,0.018,0.138149896,41.51905477,3241.800763,41.51905477,22.83548012,34.14365299,15.30721803,23.01685234,2.001386585,40.02822945,56.03882439,3.002197204,1.00071818,3.002197204,6.004394408,36.02588292,0.070061015,18.89691689,18.89960435,0.143283822,0.143283822,0.143283822,0,0.00001,0.00001,2.377530691,0,0.001956977,0.130409837,152516.1539,33062.94688,0.004901827,0.02788883,8.44E-07,0.145060767,2.887124181,0.001624601,0.009128478,7.674994217,0.000205419,6965.495894,0.000462972,0.015830686,2.27273E-06,0,2.27273E-06,6.54802E-06,11.3617605,2.8391,18.90229808,2.882723852,2.37753E-05,0,0.14311983,0.14316096,2.887124181,0.90307513,0.379837423,0,0,0,1,0.55,40028.44277,0.426708615,0.000177873,2398.945978,3.049733348
3.75,0.973076128,0.018,0.138456296,41.65308065,3246.471656,41.65308065,22.90919435,34.096705,16.29587195,23.01854815,2.001526113,40.0310701,56.04273117,3.002418302,1.000790448,3.002418302,6.004836605,36.02848745,0.070716575,18.89825986,18.90095041,0.143283822,0.143263397,0.143263397,0,0.00001,0.00001,2.60329353,0,0.001956762,0.141348774,154025.4574,33067.68162,0.004896403,0.02790683,8.44E-07,0.145259729,2.890804977,0.001624919,0.009193503,7.692016437,0.000205598,6963.623268,0.000492804,0.015843056,2.27512E-06,0,2.27512E-06,7.1698E-06,11.36525434,2.83975,18.9036474,2.886427849,2.60329E-05,0,0.14309923,0.143140406,2.890804977,0.995487251,0.382395316,0,0,0,1,0.55,40031.30489,0.427546214,0.00017823,2398.839301,3.050360516
4,1.044625488,0.018,0.138761125,41.78641924,3251.157628,41.78641924,22.98253058,34.05104786,17.28467446,23.02024608,2.001665817,40.03391432,56.04664287,3.002639679,1.000862808,3.002639679,6.005279358,36.03109525,0.071370969,18.89960435,18.90229808,0.143283822,0.143242952,0.143242952,0,0.00001,0.00001,2.852158834,0,0.001956546,0.151949856,155527.0212,33072.16019,0.004890979,0.027924617,8.44E-07,0.14545869,2.894485774,0.001625238,0.009258194,7.708951367,0.000205777,6962.010412,0.000522635,0.015856009,2.2775E-06,0,2.2775E-06,7.85521E-06,11.36961184,2.8404,18.90499843,2.890131846,2.85216E-05,0,0.143078605,0.14311983,2.894485774,1.098106528,0.385008898,0,0,0,1,0.55,40034.1706,0.4283837,0.000178588,2398.732414,3.050987685
4.25,1.11373395,0.018,0.13906438,41.92202599,3255.8586,41.92202599,23.05711429,34.00667699,18.27360278,23.02194623,2.001805702,40.03676224,56.05055966,3.002861343,1.000935261,3.002861343,6.005722687,36.03370644,0.072024161,18.90095041,18.9036474,0.143283822,0.143222486,0.143222486,0,0.00001,0.00001,3.126678336,0,0.001956331,0.162223873,157020.8363,33076.38279,0.004885555,0.027942191,8.45E-07,0.145657652,2.898166571,0.001625557,0.009322552,7.725798906,0.000205956,6960.657258,0.000552467,0.015869546,2.27989E-06,0,2.27989E-06,8.60788E-06,11.37485869,2.84105,18.90635121,2.893835843,3.12668E-05,0,0.143057955,0.14309923,2.898166571,1.212107654,0.387666246,0,0,0,1,0.55,40037.04004,0.429221072,0.000178945,2398.625318,3.051614853
4.5,1.180483249,0.018,0.139366061,42.06740752,3260.574828,42.06740752,23.13707414,33.96358785,19.26263409,23.02364867,2.001945776,40.03961401,56.05448174,3.003083307,1.001007812,3.003083307,6.006166614,36.03632116,0.072676112,18.90229808,18.90499843,0.143283822,0.143201999,0.143201999,0,0.00001,0.00001,3.429697433,0,0.001956115,0.17218129,158506.8946,33080.34963,0.004880132,0.027959553,8.45E-07,0.145856614,2.901847367,0.001625875,0.009386575,7.742558961,0.000206135,6959.563737,0.000582298,0.015883669,2.28228E-06,0,2.28228E-06,9.39821E-06,11.38078927,2.8417,18.90770582,2.89753984,3.4297E-05,0,0.143037278,0.143078605,2.901847367,1.339638003,0.390599471,0,0,0,1,0.55,40039.91336,0.43005833,0.000179302,2398.518013,3.052242021
4.75,1.244952509,0.018,0.139666166,42.21202946,3265.307411,42.21202946,23.2166162,33.9218985,20.24853204,23.02535346,2.002086044,40.04246971,56.05840923,3.003305577,1.001080464,3.003305577,6.006611155,36.03893949,0.073326787,18.9036474,18.90635121,0.143283822,0.14318149,0.14318149,0,0.00001,0.00001,3.764598359,0,0.001955898,0.18183145,159985.1884,33084.06092,0.004874726,0.027976657,8.46E-07,0.146054929,2.905516179,0.001626193,0.009450264,7.759231448,0.000206313,6958.729724,0.000612033,0.015898325,2.28466E-06,0,2.28466E-06,1.02717E-05,11.38771352,2.84235,18.9090623,2.901241977,3.7646E-05,0,0.143016575,0.143057955,2.905516179,1.48270746,0.393855418,0,0,0,1,0.55,40042.79064,0.430892685,0.000179658,2398.410498,3.052867147
5,1.307217818,0.018,0.139964693,42.35589117,3270.056265,42.35589117,23.29574014,33.88150479,21.23377316,23.0270607,2.002226513,40.04532952,56.06234236,3.003528167,1.00115322,3.003528167,6.007056334,36.04156158,0.073976148,18.90499843,18.90770582,0.143283822,0.14316096,0.14316096,0,0.00001,0.00001,4.135265813,0,0.001955682,0.191184657,161455.7113,33087.51773,0.004869324,0.027993538,8.46E-07,0.146253099,2.909182327,0.00162651,0.009513618,7.775816293,0.000206492,6958.154337,0.000641746,0.015913558,2.28704E-06,0,2.28704E-06,1.12385E-05,11.3957068,2.843,18.91042073,2.904943701,4.13527E-05,0,0.142995844,0.143037278,2.909182327,1.64370304,0.397484252,0,0,0,1,0.55,40045.67206,0.431726307,0.000180013,2398.302775,3.05349182
5.25,1.367353231,0.018,0.140261642,42.49899206,3274.821302,42.49899206,23.37444564,33.84237416,22.21904911,23.0287705,2.002367193,40.04819362,56.06628141,3.003751091,1.001226085,3.003751091,6.007502181,36.04418761,0.074624159,18.90635121,18.9090623,0.143263397,0.143140406,0.143140406,0,1.03917E-05,1.03917E-05,4.546181234,0,0.001955465,0.200250616,162918.4574,33090.72046,0.004863921,0.028010207,8.46E-07,0.146451269,2.912848476,0.001626827,0.009576637,7.79231343,0.00020667,6957.837352,0.000671459,0.015929379,2.28942E-06,0,2.28942E-06,1.23102E-05,11.40485254,2.84365,18.9117812,2.908645424,4.72425E-05,0,0.142975084,0.143016575,2.912848476,1.825318294,0.401505835,0,0,0,1,0.55,40048.55781,0.432559814,0.000180369,2398.194844,3.054116492
5.5,1.42543053,0.018,0.14055701,42.63197797,3279.602439,42.63197797,23.44758788,33.80450231,23.20433739,23.030483,2.002508095,40.05106224,56.07022665,3.003974366,1.001299064,3.003974366,6.007948731,36.04681777,0.075270786,18.90770582,18.91042073,0.143242952,0.14311983,0.14311983,0,0.000256347,0.000256347,5.002498997,0,0.001955248,0.209038588,164373.4216,33093.66935,0.004858519,0.028026664,8.47E-07,0.146649439,2.916514624,0.001627145,0.009639321,7.8087228,0.000206848,6957.778752,0.000701171,0.015945791,2.29179E-06,0,2.29179E-06,1.35004E-05,11.4152452,2.8443,18.91314381,2.912347148,0.001282375,0,0.142954294,0.142995844,2.916514624,2.026862854,0.405170067,0,0,0,1,0.55,40051.4481,0.433393206,0.000180725,2398.086704,3.054741164
5.75,1.481519185,0.018,0.140850798,42.73446243,3284.398536,42.73446243,23.50395433,33.76788506,24.18961557,23.03219833,2.00264923,40.0539356,56.07417844,3.00419801,1.001372165,3.00419801,6.008396021,36.04945229,0.075915994,18.9090623,18.9117812,0.143222486,0.14309923,0.14309923,0,0.000529892,0.000529892,5.508894117,0,0.001955031,0.21755755,165527.5283,33096.36464,0.004853117,0.028042908,8.47E-07,0.146847609,2.920180772,0.001627462,0.009701669,7.825044356,0.000207026,6957.978535,0.000730884,0.015962795,2.29417E-06,0,2.29417E-06,1.48211E-05,11.42697078,2.844918416,18.91450868,2.916048872,0.002919118,0,0.142933474,0.142975084,2.920180772,2.254934117,0.409326095,0,0,0,1,0.55,40054.34318,0.434226485,0.00018108,2397.978355,3.055365837
6,1.535686418,0.018,0.141143005,42.81663076,3289.206163,42.81663076,23.54914692,33.73251831,25.17486122,23.03391666,2.002790611,40.05681398,56.07813711,3.004422045,1.001445394,3.004422045,6.008844091,36.05209141,0.076559747,18.91042073,18.91314381,0.143201999,0.143078605,0.143078605,0,0.000839544,0.000839544,6.071897867,0,0.001954814,0.225816206,166452.8493,33098.80659,0.004847715,0.02805894,8.48E-07,0.147045779,2.92384692,0.001627779,0.009763682,7.841278057,0.000207204,6958.43672,0.000760597,0.015980393,2.29655E-06,0,2.29655E-06,1.62895E-05,11.44014918,2.845452607,18.91587593,2.919750596,0.005097624,0,0.14291262,0.142954294,2.92384692,2.518477336,0.414775971,0,0,0,1,0.55,40057.24331,0.435059648,0.000181436,2397.869799,3.055990509
6.25,1.587997279,0.018,0.14143363,42.89835424,3294.023034,42.89835424,23.59409483,33.69839807,26.16005196,23.03563816,2.002932253,40.05969767,56.0821031,3.004646494,1.001518757,3.004646494,6.009292988,36.0547354,0.077202012,18.9117812,18.91450868,0.14318149,0.143057955,0.143057955,0,0.004332404,0.004332404,6.700242794,0,0.001954596,0.233822991,167373.1607,33100.99544,0.004842313,0.02807476,8.48E-07,0.14724395,2.927513069,0.001628097,0.009825359,7.857423872,0.000207383,6959.153348,0.00079031,0.015998588,2.29893E-06,0,2.29893E-06,1.78747E-05,11.45456699,2.845986798,18.9172457,2.92345232,0.029028156,0,0.142891732,0.142933474,2.927513069,2.820101217,0.420895377,0,0,0,1,0.55,40060.14879,0.435892696,0.000181792,2397.761034,3.056615181
6.5,1.638514705,0.018,0.141722672,42.97963277,3298.849099,42.97963277,23.63879802,33.66552009,27.14516545,23.03736297,2.003074169,40.06258692,56.08607672,3.004871375,1.001592262,3.004871375,6.00974275,36.05738448,0.077842755,18.91314381,18.91587593,0.14316096,0.143037278,0.143037278,0,0.015512487,0.015512487,7.398011059,0,0.001954378,0.241586081,168288.4613,33102.93146,0.004836911,0.028090366,8.49E-07,0.14744212,2.931179217,0.001628414,0.0098867,7.873481776,0.000207561,6960.128403,0.000820023,0.016017381,2.30131E-06,0,2.30131E-06,1.96187E-05,11.47051883,2.846520989,18.91861811,2.927154044,0.114761548,0,0.142870807,0.14291262,2.931179217,3.161266979,0.427313092,0,0,0,1,0.55,40063.05987,0.436725629,0.000182147,2397.652061,3.057239854
6.75,1.687299592,0.018,0.142010132,43.06046624,3303.684308,43.06046624,23.68325643,33.63388042,28.13017938,23.03909129,2.003216372,40.06548204,56.09005842,3.005096713,1.001665916,3.005096713,6.010193426,36.06003895,0.078481944,18.91450868,18.9172457,0.143140406,0.143016575,0.143016575,0,0.049024046,0.049024046,8.159637417,0,0.00195416,0.249113401,169198.7501,33104.61493,0.004831509,0.02810576,8.49E-07,0.14764029,2.934845365,0.001628731,0.009947706,7.889451756,0.000207739,6961.36194,0.000849736,0.016036775,2.30368E-06,0,2.30368E-06,2.15223E-05,11.48801227,2.84705518,18.91999332,2.930855767,0.400018443,0,0.142849844,0.142891732,2.934845365,3.527052614,0.432256047,0,0,0,1,0.55,40065.97687,0.437558446,0.000182503,2397.542879,3.057864526
7,1.734410853,0.018,0.142296008,43.14195851,3308.52861,43.14195851,23.72807718,33.6048181,29.07995023,23.04082332,2.003358881,40.06838336,56.09404865,3.005322534,1.001739728,3.005322534,6.010645067,36.0626991,0.079119546,18.91587593,18.91861811,0.14311983,0.142995844,0.142995844,0,0.091776778,0.091776778,8.94139596,0,0.001953941,0.256400358,170104.0267,33106.0461,0.004826299,0.028120442,8.49E-07,0.147831385,2.938380617,0.001629037,0.010008375,7.905333802,0.000207911,6962.854009,0.000878388,0.016056179,2.30598E-06,0,2.30598E-06,2.34762E-05,11.50620988,2.847571324,18.92137146,2.934578579,0.82061251,0,0.14282884,0.142870807,2.938380617,3.909590568,0.437246106,0,0,0,1,0.55,40068.90011,0.438360704,0.000182846,2397.43349,3.058466895
7.25,1.779900939,0.018,0.142580303,43.23003167,3313.382081,43.23003167,23.77651742,33.57744566,30.01641184,23.04255911,2.003501699,40.071291,56.09804757,3.005548846,1.0018137,3.005548846,6.011097692,36.06536505,0.079755529,18.9172457,18.91999332,0.14309923,0.142975084,0.142975084,0,0.141100271,0.141100271,9.713640474,0,0.001953722,0.263460628,171004.2913,33107.23439,0.004821162,0.028134733,8.50E-07,0.148019826,2.941866783,0.001629339,0.010068709,7.921127918,0.000208081,6964.59533,0.000906642,0.016075943,2.30824E-06,0,2.30824E-06,2.5534E-05,11.52552114,2.848080699,18.92275261,2.938309298,1.370597306,0,0.142807794,0.142849844,2.941866783,4.295775193,0.442241527,0,0,0,1,0.55,40071.82972,0.439151434,0.000183184,2397.3239,3.0590609
7.5,1.823823641,0.018,0.142863014,43.31761455,3318.245459,43.31761455,23.824688,33.55123902,30.95271698,23.0442988,2.003644838,40.07420517,56.10205547,3.005775667,1.001887839,3.005775667,6.011551334,36.06803698,0.080389862,18.91861811,18.92137146,0.143078605,0.142954294,0.142954294,0,0.179577138,0.179577138,10.44493495,0,0.001953503,0.270305742,171899.5443,33108.18348,0.004816026,0.02814882,8.50E-07,0.148208267,2.945352948,0.001629641,0.010128706,7.936834111,0.00020825,6966.582433,0.000934896,0.016096283,2.3105E-06,0,2.3105E-06,2.75934E-05,11.54525865,2.848590074,18.92413686,2.942040017,1.87567152,0,0.142786702,0.14282884,2.945352948,4.668756694,0.446987628,0,0,0,1,0.55,40074.76591,0.439942054,0.000183522,2397.214112,3.059654906
7.75,1.866232719,0.018,0.143144143,43.40470723,3323.118691,43.40470723,23.87258898,33.52619331,31.88884563,23.04604243,2.003788301,40.07712593,56.10607244,3.006003,1.001962146,3.006003,6.012006001,36.07071496,0.081022513,18.91999332,18.92275261,0.143057955,0.142933474,0.142933474,0,0.211871988,0.211871988,11.14320624,0,0.001953283,0.276942793,172789.7868,33108.89365,0.004810889,0.028162705,8.51E-07,0.148396709,2.948839114,0.001629942,0.010188368,7.952452399,0.000208419,6968.815093,0.00096315,0.0161172,2.31276E-06,0,2.31276E-06,2.95598E-05,11.564765,2.849099449,18.92552424,2.945770736,2.360933263,0,0.142765565,0.142807794,2.948839114,5.027069378,0.451133118,0,0,0,1,0.55,40077.70874,0.440732564,0.00018386,2397.104126,3.060248911
8,1.907180162,0.018,0.143423691,43.49130987,3328.00172,43.49130987,23.92022043,33.50232776,32.82412737,23.04778992,2.003932082,40.08005317,56.11009831,3.006230838,1.002036617,3.006230838,6.012461677,36.07339887,0.081653452,18.92137146,18.92413686,0.143037278,0.14291262,0.14291262,0,0.245671929,0.245671929,11.80974027,0,0.001953063,0.283378401,173675.02,33109.36518,0.004805755,0.028176379,8.51E-07,0.148585019,2.952322856,0.001630244,0.010247694,7.967982807,0.000208589,6971.292918,0.000991385,0.016138684,2.31502E-06,0,2.31502E-06,3.14369E-05,11.58406436,2.849608824,18.9269147,2.949501845,2.901321673,0,0.14274438,0.142786702,2.952322856,5.365863466,0.454359143,0,0,0,1,0.55,40080.6581,0.441522398,0.000184198,2396.993943,3.060842503
8.25,1.946716161,0.018,0.143701657,43.57742264,3332.894493,43.57742264,23.96758245,33.47972313,33.75626579,23.04954123,2.004076177,40.08298678,56.11413295,3.006459172,1.002111251,3.006459172,6.012918345,36.07608863,0.08228265,18.92275261,18.92552424,0.143016575,0.142891732,0.142891732,0,0.259068312,0.259068312,12.42587572,0,0.001952843,0.289618297,174555.2459,33109.59853,0.004800638,0.028189808,8.51E-07,0.14877274,2.955795689,0.001630545,0.010306685,7.983425367,0.000208758,6974.015349,0.001019531,0.016160697,2.31727E-06,0,2.31727E-06,3.31828E-05,11.60286024,2.850118199,18.92830819,2.953234712,3.219150643,0,0.142723147,0.142765565,2.955795689,5.682865389,0.457341238,0,0,0,1,0.55,40083.61388,0.442309586,0.000184535,2396.883562,3.061434237
8.5,1.984888983,0.018,0.143978042,43.66304576,3337.796953,43.66304576,24.01467517,33.45825777,34.68816892,23.05129623,2.004220576,40.0859266,56.11817612,3.006687989,1.002186042,3.006687989,6.013375979,36.07878408,0.082910076,18.92413686,18.9269147,0.142995844,0.142870807,0.142870807,0,0.270292198,0.270292198,13.0418044,0,0.001952623,0.295669977,175430.4667,33109.59475,0.004795521,0.028203036,8.52E-07,0.148960461,2.959268523,0.001630845,0.01036534,7.998780118,0.000208927,6976.98116,0.001047677,0.016183286,2.31953E-06,0,2.31953E-06,3.54664E-05,11.62582452,2.850627574,18.92970462,2.956967579,3.525097979,0,0.142701868,0.14274438,2.959268523,6.010202233,0.460841311,0,0,0,1,0.55,40086.57591,0.443096663,0.000184872,2396.772985,3.06202597
