Years,Available Area for Marsh Encroachment,Conversion to High Marsh,Conversion to Low Marsh,Days Recreating[Birding],Days Recreating[Hiking],Days Recreating[Marsh Walking],Days Recreating[Marsh Driving],Days Recreating[Boat Fishing],Days Recreating[Land Fishing],Days Recreating[Duck Hunting],Days Recreating[Pleasure Boating],Days Recreating[Marsh Work],Delay in Action Erosion Control,="Delay in Action: Flood Control",Delay in Erosion Control Implementation,Delay in Flood Control Implementation High Marsh,Delay in Flood Control Implementation Low Marsh,Erosion Control Rate,Fiddler Crab Carrying Capacity,Fiddler Crab Mortality Rate,Fiddler Crabs,="Flood Mitigation Rate: High Marsh",="Flood Mitigation Rate: Low Marsh",Forest Converted to High Marsh,High Marsh Area,High Marsh Conversion Rate,High Marsh Erosion,High Marsh Erosion Rate,High Marsh to Upland Conversion Rate,High Sea Level Rise,="Horizontal Growth Rate: Low Marsh",="Inundation Loss Rate: Low Marsh",Low Marsh Area,Low Marsh Conversion Rate,Low Marsh Erosion,Low Marsh Erosion Rate,="Low Marsh Erosion Rate: Fiddler Crabs",="Low Marsh Erosion Rate: SLR",="Low Marsh Growth: Fiddlers",Low Marsh Horizontal Growth,Low Sea Level Rise,Mean Days Recreating,Mean Mitigation Rate,Medium Sea Level Rise,Mortality,Mortality Rate mediated by Low Marsh Area,Policy Demand Flood Control,="Policy Demand: Erosion Control",Rate of Sea Level Rise,Recruitment,Recruitment Rate,Salt Water Inundation in Low Marsh,Scenario 1,Scenario 2,Scenario 3,Total Marsh Area,Upland Border Decay,Upland Border Decay Rate,Upland Border Extent,="Vertical Growth Rate: Low Marsh"
3.5,0.885849126256,34.4912266535,2.43996023831,23.011495492,2.00094583162,40.0192561617,56.0264832854,3.00149877934,1.00048989228,3.00149877934,6.00299755868,36.0176555236,18.8943694823,18.8962015807,0.143283821581,0.143283821581,0.143283821581,0,0.00001,0.00001,2.37753069086,0,0,0.126202376063,33083.1331092,0.00497259100191,0.0277230394829,8.37981076078e-7,0.142464864865,2.88712418071,0.00162044411642,0.000490543297297,6936.26856506,0.0000737523931079,0.149336762827,0.0000215298415028,0,0.0000215298415028,0,11.2398355861,2.8391,18.8980357005,0,2.88272385205,0.0000237753069086,0,0.143171906813,0.143199945581,2.8391,0.903075130073,0.379837422727,3.40254005284,1,0,0,40019.4016743,0.415535147247,0.000173214488093,2398.96299565,3.04155054244
3.75,0.958182319052,34.4543018381,2.61487823409,23.0126488582,2.00104072884,40.0211881717,56.0291404074,3.00164915493,1.00053904417,3.00164915493,6.00329830985,36.0194269383,18.8952852581,18.8971184083,0.143283821581,0.143269871646,0.143269871646,0,0.00001,0.00001,2.60329352955,0,0,0.136540980465,33091.1705457,0.00497163321634,0.0277322497177,8.380558699e-7,0.1425,2.89080497738,0.00162050037665,0.000490635,6930.17773815,0.000079020421187,0.149237869591,0.000021534493808,0,0.000021534493808,0,11.2303556349,2.83975,18.8989534187,0,2.88642784894,0.0000260329352955,0,0.143157875517,0.143185930382,2.83975,0.995487251067,0.38239531569,3.40018775456,1,0,0,40021.3482838,0.415668418679,0.000173277545406,2398.85911186,3.04166129547
4,1.02796417861,34.4176432062,2.78987666644,23.0138027132,2.00113566628,40.0231210006,56.0317986558,3.00179959426,1.00058821689,3.00179959426,6.00359918851,36.0211991038,18.8962015807,18.8980357005,0.143283821581,0.143255908893,0.143255908893,0,0.00001,0.00001,2.85215883409,0,0,0.146521013112,33099.1576038,0.00497067543076,0.0277414189311,8.38130663723e-7,0.142535135135,2.89448577405,0.00162055663688,0.000490726702703,6924.13811475,0.0000842884492661,0.149140022562,0.0000215391461133,0,0.0000215391461133,0,11.2209579765,2.8404,18.899871526,0,2.89013184583,0.0000285215883409,0,0.14314383711,0.143171906813,2.8404,1.09810652825,0.385008897514,3.39785946611,1,0,0,40023.2957185,0.415801671235,0.000173340602719,2398.75519476,3.0417720485
4.25,1.09528434314,34.3812504509,2.9649547353,23.0149570125,2.00123064027,40.0250545738,56.0344579276,3.00195009151,1.00063740855,3.00195009151,6.00390018302,36.0229719518,18.8971184083,18.8989534187,0.143283821581,0.143241934139,0.143241934139,0,0.00001,0.00001,3.12667833575,0,0,0.156154984824,33107.0942403,0.00496971764518,0.0277505470757,8.38205457545e-7,0.14257027027,2.89816657072,0.00162061289711,0.000490818405405,6918.14966273,0.0000895564773452,0.149043221763,0.0000215437984185,0,0.0000215437984185,0,11.2116425676,2.84105,18.9007899867,0,2.89383584271,0.0000312667833575,0,0.143129792183,0.143157875518,2.84105,1.21210765378,0.38766624629,3.39555518582,1,0,0,40025.243903,0.415934904908,0.000173403660032,2398.65124434,3.04188280153
4.5,1.16022932316,34.345123265,3.14011164002,23.0161117134,2.0013256473,40.0269888194,56.0371181245,3.00210064111,1.00068661732,3.00210064111,6.00420128222,36.0247454163,18.8980357005,18.899871526,0.143283821581,0.143227948171,0.143227948171,0,0.00001,0.00001,3.4296974325,0,0,0.165454972992,33114.9804153,0.0049687598596,0.0277596341066,8.38280251367e-7,0.142605405405,2.9018473674,0.00162066915735,0.000490910108108,6912.21234985,0.0000948245054244,0.148947467213,0.0000215484507238,0,0.0000215484507238,0,11.2024093644,2.8417,18.901708767,0,2.8975398396,0.000034296974325,0,0.143115741302,0.143143837111,2.8417,1.33963800333,0.390599471147,3.39327491193,1,0,0,40027.1927652,0.416068119694,0.000173466717344,2398.54726062,3.04199355456
4.75,1.22288260983,34.3092613405,3.31534657943,23.0172667747,2.00142068399,40.028923669,56.0397791518,3.00225123771,1.00073584145,3.00225123771,6.00450247543,36.0265194345,18.8989534187,18.9007899867,0.143283821581,0.143213951743,0.143213951743,0,0.00001,0.00001,3.76459835909,0,0,0.174432636484,33122.8160921,0.00496780207403,0.0277686799817,8.3835504519e-7,0.142640540541,2.90551617901,0.00162072541758,0.000491001810811,6906.32614369,0.000100092533503,0.148852758927,0.000021553103029,0,0.000021553103029,0,11.1932583232,2.84235,18.902627834,0,2.90124197672,0.0000376459835909,0,0.143101685011,0.143129792183,2.84235,1.48270746008,0.393855417935,3.3910186426,1,0,0,40029.1422358,0.416201315587,0.000173529774657,2398.44324359,3.04210430759
5,1.28332477961,34.2736643691,3.49065875188,23.0184221572,2.00151574711,40.0308590566,56.0424409192,3.0024018762,1.00078507927,3.0024018762,6.00480375239,36.0282939461,18.899871526,18.901708767,0.143283821581,0.143199945581,0.143199945581,0,0.00001,0.00001,4.13526581261,0,0,0.183099230042,33130.6012368,0.00496684428845,0.0277776846613,8.38429839012e-7,0.142675675676,2.90918232728,0.00162078167781,0.000491093513514,6900.49101173,0.000105360561583,0.148759096917,0.0000215577553343,0,0.0000215577553343,0,11.1841893997,2.843,18.9035471567,0,2.90494370054,0.0000413526581261,0,0.143087623831,0.143115741303,2.843,1.64370303961,0.397484252305,3.38878637592,1,0,0,40031.0922485,0.416334492582,0.00017359283197,2398.33919326,3.04221506063
5.25,1.34163359524,34.2383320418,3.66604735534,23.0195778234,2.00161083357,40.0327949193,56.0451033399,3.00255255165,1.00083432918,3.00255255165,6.00510510331,36.0300688933,18.9007899867,18.902627834,0.143269871646,0.143185930382,0.143185930382,0,0.0000103916853152,0.0000103916853152,4.54618123435,0,0,0.191465618188,33138.3358185,0.00496588650287,0.0277866481083,8.38504632835e-7,0.142710810811,2.91284847554,0.00162083793804,0.000491185216216,6894.7069213,0.000110628589662,0.148666481192,0.0000215624076395,0,0.0000215624076395,0,11.1752025497,2.84365,18.904466705,0,2.90864542437,0.0000472424847732,0,0.143073558261,0.143101685012,2.84365,1.82531829398,0.401505835312,3.38657810989,1,0,0,40033.0427399,0.416467650672,0.000173655889283,2398.23510963,3.04232581366
5.5,1.39788410336,34.203264049,3.84151158749,23.0207337371,2.00170594039,40.0347311967,56.047766331,3.00270325939,1.00088358964,3.00270325939,6.00540651878,36.0318442207,18.901708767,18.9035471567,0.143255908893,0.143171906813,0.143171906813,0,0.000256346959504,0.000256346959504,5.00249899722,0,0,0.199542288658,33146.0198095,0.00496492871729,0.0277955702878,8.38579426657e-7,0.142745945946,2.91651462381,0.00162089419828,0.000491276918919,6888.97383962,0.000115896617741,0.148574911757,0.0000215670599448,0,0.0000215670599448,0,11.1662977287,2.8443,18.9053864503,0,2.9123471482,0.00128237540786,0,0.14305948878,0.143087623832,2.8443,2.02686285361,0.405170066948,3.38439384244,1,0,0,40034.9936491,0.416600789853,0.000173718946595,2398.13099272,3.04243656669
5.75,1.45214872866,34.1687804284,4.00856399489,23.0218898639,2.00180106475,40.0366678311,56.0504298131,3.00285399492,1.00093285918,3.00285399492,6.00570798983,36.0336198754,18.902627834,18.904466705,0.143241934139,0.143157875517,0.143157875517,0,0.000529891764226,0.000529891764226,5.50889411677,0,0,0.20733688618,33153.6531843,0.00496401747159,0.0278043306765,8.38650586164e-7,0.142779373826,2.92018077207,0.00162094772476,0.000491364165685,6883.29173375,0.000120908666463,0.148482832572,0.0000215714861893,0,0.0000215714861893,0,11.1574560747,2.84491841578,18.9063063652,0,2.91604887203,0.00291911762247,0,0.143045415845,0.143073558262,2.84491841578,2.25493411687,0.40932609505,3.38220289992,1,0,0,40036.944918,0.416726562505,0.000173778939883,2398.02684252,3.04254193811
6,1.50449614774,34.1354026475,4.15305057426,23.0230461725,2.00189620407,40.03860477,56.0530937139,3.00300475414,1.00098213647,3.00300475414,6.00600950828,36.0353958093,18.9035471567,18.9053864503,0.143227948171,0.14314383711,0.14314383711,0,0.000839543826622,0.000839543826622,6.07189786659,0,0,0.214854460523,33161.2381215,0.00496323033219,0.0278127301435,8.38712054164e-7,0.142808249024,2.92384692034,0.00162099396125,0.000491439529954,6877.65837223,0.000125238103567,0.148387608741,0.0000215753096053,0,0.0000215753096053,0,11.1486426889,2.84545260695,18.9072264248,0,2.91975059586,0.00509762436977,0,0.143031339895,0.14305948878,2.84545260695,2.51847733554,0.414775971349,3.37995319763,1,0,0,40038.8964937,0.416832724406,0.000173830762437,2397.92266088,3.04263295856
6.25,1.55499071371,34.1022463707,4.29759731252,23.0242026353,2.00199135607,40.0405419672,56.05575797,3.00315553346,1.00103142032,3.00315553346,6.00631106693,36.03717198,18.904466705,18.9063063652,0.143213951743,0.143129792183,0.143129792183,0,0.00433240366435,0.00433240366435,6.70024279438,0,0,0.222110401741,33168.78047,0.0049624431928,0.0278210948207,8.38773522164e-7,0.142837124223,2.92751306861,0.00162104019774,0.000491514894222,6872.06785968,0.00012956754067,0.148293266476,0.0000215791330214,0,0.0000215791330214,0,11.1398982422,2.84598679813,18.908146607,0,2.92345231969,0.0290281564344,0,0.14301726135,0.143045415845,2.84598679813,2.82010121664,0.420895376957,3.37772370714,1,0,0,40040.8483296,0.416938870895,0.000173882584991,2397.8184527,3.042723979
6.5,1.603697831,34.0693113561,4.44220365316,23.0253592206,2.00208651815,40.0424793695,56.0584225082,3.00330632876,1.0010807094,3.00330632876,6.00661265752,36.0389483388,18.9053864503,18.9072264248,0.143199945581,0.143115741302,0.143115741302,0,0.015512486615,0.015512486615,7.39801105943,0,0,0.229113893397,33176.2802045,0.00496165605341,0.0278294246791,8.38834990164e-7,0.142865999422,2.93117921687,0.00162108643424,0.000491590258491,6866.52016773,0.000133896977774,0.148199805657,0.0000215829564374,0,0.0000215829564374,0,11.1312226943,2.8465209893,18.9090668866,0,2.92715404351,0.114761547537,0,0.143003180591,0.143031339895,2.8465209893,3.1612669788,0.427313091776,3.37551442419,1,0,0,40042.8003723,0.417045001967,0.000173934407545,2397.71421798,3.04281499945
6.75,1.65068060815,34.0365973612,4.58686903956,23.026515898,2.00218168781,40.0444169262,56.0610872587,3.00345713607,1.00113000241,3.00345713607,6.00691427214,36.0407248392,18.9063063652,18.908146607,0.143185930382,0.143101685011,0.143101685011,0,0.0490240463588,0.0490240463588,8.15963741725,0,0,0.23587379854,33183.7373026,0.00496086891402,0.0278377196918,8.38896458164e-7,0.142894874621,2.93484536514,0.00162113267073,0.00049166562276,6861.01526792,0.000138226414877,0.148107226159,0.0000215867798534,0,0.0000215867798534,0,11.1226160052,2.84705518048,18.9099872396,0,2.93085576734,0.400018443014,0,0.142989097955,0.14301726135,2.84705518048,3.52705261361,0.432256046838,3.37332534447,1,0,0,40044.7525705,0.417151117619,0.000173986230099,2397.60995673,3.0429060199
7,1.69599993792,34.0042864616,4.72673791522,23.0276726387,2.00227686268,40.0463545888,56.0637521549,3.00360795162,1.0011792981,3.00360795162,6.00721590325,36.0425014366,18.9072264248,18.9090668866,0.143171906813,0.143087623831,0.143087623831,0,0.0917767777942,0.0917767777942,8.94139595989,0,0,0.242397016246,33191.1517437,0.00496010836884,0.0278459109041,8.38955849412e-7,0.142922774245,2.93838061695,0.00162117734508,0.000491738440779,6855.5531317,0.000142409578062,0.148014642275,0.0000215904740919,0,0.0000215904740919,0,11.1140674251,2.84757132353,18.9109076429,0,2.93457857856,0.820612510181,0,0.142975013827,0.143003180591,2.84757132353,3.90959056767,0.437246106224,3.37113900766,1,0,0,40046.7048754,0.417253020124,0.000174036301781,2397.50566895,3.04299396515
7.25,1.73971393889,33.972257887,4.86484172184,23.0288294157,2.00237204053,40.0482923123,56.0664171348,3.00375877191,1.00122859535,3.00375877191,6.00751754383,36.0442780899,18.908146607,18.9099872396,0.143157875518,0.143073558261,0.143073558261,0,0.141100271302,0.141100271302,9.71364047427,0,0,0.248692643445,33198.5247686,0.00495935779649,0.0278540423939,8.39014461879e-7,0.142950308029,2.94186678259,0.00162122143363,0.000491810303955,6850.13247301,0.000146537888528,0.147922581876,0.0000215941198888,0,0.0000215941198888,0,11.1055815884,2.84808069853,18.9118280751,0,2.93830929756,1.37059730625,0,0.142960928577,0.142989097955,2.84808069853,4.29577519294,0.442241526678,3.36896573368,1,0,0,40048.6572416,0.417353333673,0.000174085716887,2397.4013557,3.04308075718
7.5,1.78187911144,33.9404406432,5.00300023326,23.0299862026,2.0024672192,40.0502300524,56.0690821375,3.0039095935,1.00127789302,3.0039095935,6.007819187,36.0460547584,18.9090668866,18.9109076429,0.143143837111,0.14305948878,0.14305948878,0,0.179577137621,0.179577137621,10.4449349459,0,0,0.254769229725,33205.8568323,0.00495860722414,0.0278621403786,8.39073074346e-7,0.142977841812,2.94535294823,0.00162126552217,0.00049188216713,6844.75279228,0.000150666198994,0.147831366984,0.0000215977656857,0,0.0000215977656857,0,11.0971617099,2.84859007353,18.9127485152,0,2.94204001655,1.87567152023,0,0.142946842558,0.142975013828,2.84859007353,4.668756694,0.446987627799,3.36681183694,1,0,0,40050.6096246,0.417453632544,0.000174135131993,2397.29701737,3.04316754922
7.75,1.82255021215,33.9088345006,5.14121293976,23.0311429737,2.00256239657,40.0521677661,56.071747104,3.00406041303,1.00132719002,3.00406041303,6.00812082606,36.0478314027,18.9099872396,18.9118280751,0.143129792183,0.143045415845,0.143045415845,0,0.211871988399,0.211871988399,11.1432062394,0,0,0.260634477631,33213.1479192,0.00495785665178,0.0278702048378,8.39131686812e-7,0.143005375596,2.94883911387,0.00162130961072,0.000491954030306,6839.41406181,0.00015479450946,0.147740997449,0.0000216014114826,0,0.0000216014114826,0,11.0888077501,2.84909944853,18.9136689428,0,2.94577073554,2.36093326308,0,0.142932756095,0.142960928578,2.84909944853,5.0270693775,0.451133118199,3.36467731264,1,0,0,40052.561981,0.417553916737,0.000174184547098,2397.19265396,3.04325434126
8,1.86178007192,33.8774392292,5.2794793317,23.0322997046,2.00265757063,40.0541054124,56.0744119777,3.00421122731,1.0013764853,3.00421122731,6.00842245462,36.0496079852,18.9109076429,18.9127485152,0.143115741303,0.143031339895,0.143031339895,0,0.24567192899,0.24567192899,11.809740268,0,0,0.266295820313,33220.3980156,0.00495710607943,0.0278782357529,8.39190299279e-7,0.14303290938,2.9523228555,0.00162135369927,0.000492025893482,6834.11625378,0.000158922819926,0.147651473118,0.0000216050572795,0,0.0000216050572795,0,11.0805196693,2.84960882353,18.9145893383,0,2.94950184504,2.9013216725,0,0.142918669512,0.142946842558,2.84960882353,5.365863466,0.454359142897,3.36256215592,1,0,0,40054.5142694,0.417654186247,0.000174233962204,2397.08826548,3.0433411333
8.25,1.89961966341,33.8462545984,5.41779889949,23.0334563718,2.00275273945,40.0560429519,56.0770767047,3.00436203329,1.00142577787,3.00436203329,6.00872406657,36.0513844698,18.9118280751,18.9136689428,0.143101685012,0.14301726135,0.14301726135,0,0.259068311696,0.259068311696,12.4258757164,0,0,0.27176043089,33227.60711,0.00495635550708,0.027886233107,8.39248911745e-7,0.143060443164,2.9557956891,0.00162139778782,0.000492097756657,6828.85934031,0.000163051130392,0.147562793835,0.0000216087030764,0,0.0000216087030764,0,11.0722974277,2.85011819853,18.9155096832,0,2.95323471182,3.21915064319,0,0.142904583121,0.142932756096,2.85011819853,5.68286538916,0.457341238467,3.3604663619,1,0,0,40056.4664503,0.417754441071,0.00017428337731,2396.98385193,3.04342792534
8.5,1.93611816595,33.8152803779,5.5561711337,23.0346129529,2.00284790119,40.0579803473,56.0797412333,3.00451282804,1.00147506677,3.00451282804,6.00902565608,36.0531608222,18.9127485152,18.9145893383,0.143087623832,0.143003180591,0.143003180591,0,0.270292198061,0.270292198061,13.0418044029,0,0,0.277035231497,33234.7751925,0.00495560493473,0.0278941968845,8.39307524212e-7,0.143087976948,2.95926852269,0.00162144187636,0.000492169619833,6823.64329346,0.000167179440857,0.147474959445,0.0000216123488733,0,0.0000216123488733,0,11.0641409854,2.85062757353,18.9164299595,0,2.95696757861,3.52509797872,0,0.14289049722,0.142918669513,2.85062757353,6.01020223327,0.460841310575,3.35838992562,1,0,0,40058.4184859,0.417854681207,0.000174332792415,2396.87941332,3.04351471738
8.75,1.97132302838,33.7845163365,5.69459552502,23.0357694266,2.00294305409,40.0599175627,56.0824055144,3.00466360878,1.00152435109,3.00466360878,6.00932721756,36.0549370096,18.9136689428,18.9155096832,0.143073558262,0.142989097955,0.142989097955,0,0.279757581092,0.279757581092,13.6630804665,0,0,0.282126902023,33241.902255,0.00495485436238,0.0279021270717,8.39366136679e-7,0.143115510731,2.96274135628,0.00162148596491,0.000492241483009,6818.46808517,0.000171307751323,0.147387969788,0.0000216159946702,0,0.0000216159946702,0,11.0560503023,2.85113694853,18.9173501504,0,2.96070044539,3.82235034157,0,0.142876412095,0.142904583121,2.85113694853,6.35276702383,0.464958618916,3.35633284209,1,0,0,40060.3703402,0.417954906651,0.000174382207521,2396.77494965,3.04360150942
