Years,Available Area for Marsh Encroachment,Conversion to High Marsh,Conversion to Low Marsh,Days Recreating[Birding],Days Recreating[Hiking],Days Recreating[Marsh Walking],Days Recreating[Marsh Driving],Days Recreating[Boat Fishing],Days Recreating[Land Fishing],Days Recreating[Duck Hunting],Days Recreating[Pleasure Boating],Days Recreating[Marsh Work],Delay in Action Erosion Control,="Delay in Action: Flood Control",Delay in Erosion Control Implementation,Delay in Flood Control Implementation High Marsh,Delay in Flood Control Implementation Low Marsh,Erosion Control Rate,Fiddler Crab Carrying Capacity,Fiddler Crab Mortality Rate,Fiddler Crabs,="Flood Mitigation Rate: High Marsh",="Flood Mitigation Rate: Low Marsh",Forest Converted to High Marsh,High Marsh Area,High Marsh Conversion Rate,High Marsh Erosion,High Marsh Erosion Rate,High Marsh to Upland Conversion Rate,High Sea Level Rise,="Horizontal Growth Rate: Low Marsh",="Inundation Loss Rate: Low Marsh",Low Marsh Area,Low Marsh Conversion Rate,Low Marsh Erosion,Low Marsh Erosion Rate,="Low Marsh Erosion Rate: Fiddler Crabs",="Low Marsh Erosion Rate: SLR",="Low Marsh Growth: Fiddlers",Low Marsh Horizontal Growth,Low Sea Level Rise,Mean Days Recreating,Mean Mitigation Rate,Medium Sea Level Rise,Mortality,Mortality Rate mediated by Low Marsh Area,Policy Demand Flood Control,="Policy Demand: Erosion Control",Rate of Sea Level Rise,Recruitment,Recruitment Rate,Salt Water Inundation in Low Marsh,Scenario 1,Scenario 2,Scenario 3,Total Marsh Area,Upland Border Decay,Upland Border Decay Rate,Upland Border Extent,="Vertical Growth Rate: Low Marsh"
3.5,0,45.5896902738,0,23.0166639294,2.0013710828,40.0279138396,56.0383903184,3.0021726389,1.00071015058,3.0021726389,6.00434527779,36.0255935456,18.8968637752,18.8995091752,0.143283821581,0.143283821581,0.143283821581,0.0041051417636,0.00001,0.00001,2.37753069086,0.00162185751185,0.00195697724899,0,33114.7808955,0.00497259100191,0.0277495597289,8.37981076078e-7,0.142464864865,2.88712418071,0.00162044411642,0.000490543297297,6913.34387988,0.0000737523931079,0,-0.00407783493963,0.00000577698246815,0.0000215298415028,0,11.2026874149,2.8391,18.902148158,0.00256132550815,2.88272385205,0.0000237753069086,0,0.143121286784,0.143161772468,2.8391,0.903075130073,0.379837422727,0,1,0,0,40028.1247754,0,0.000173214488093,2400,3.04155054244
3.75,0,45.5249885236,0,23.0183192171,2.00150727735,40.030686621,56.0422037659,3.00238845488,1.00078069237,3.00238845488,6.00477690977,36.0281358439,18.8981872785,18.9008294676,0.143283821581,0.143263418185,0.143263418185,0.0041051417636,0.00001,0.00001,2.60329352955,0.00162165509271,0.00195676212518,0,33126.1713807,0.00497163321634,0.0277615823729,8.380558699e-7,0.1425,2.89080497738,0.00162050037665,0.000490635,6904.74712917,0.000079020421187,0,-0.00407728172323,0.00000632554655865,0.000021534493808,0,11.1891453235,2.83975,18.9034652486,0.00256118632716,2.88642784894,0.0000260329352955,0,0.143101080789,0.143141517332,2.83975,0.995487251067,0.38239531569,0,1,0,0,40030.9185098,0,0.000173277545406,2400,3.04166129547
4,0,45.4603927308,0,23.019972497,2.00164330672,40.0334560393,56.0460125881,3.00260400911,1.00085114861,3.00260400911,6.00520801822,36.0306750587,18.8995091752,18.902148158,0.143283821581,0.143243039586,0.143243039586,0.0041051417636,0.00001,0.00001,2.85215883409,0.00162145291958,0.00195654726283,0,33137.5456874,0.00497067543076,0.0277735931611,8.38130663723e-7,0.142535135135,2.89448577405,0.00162055663688,0.000490726702703,6896.16316837,0.0000842884492661,0,-0.0040766723719,0.00000693024558809,0.0000215391461133,0,11.1756229915,2.8404,18.9047807417,0.00256104731534,2.89013184583,0.0000285215883409,0,0.143080899311,0.143121286784,2.8404,1.09810652825,0.385008897514,0,1,0,0,40033.7088558,0,0.000173340602719,2400,3.0417720485
4.25,0,45.3959026999,0,23.0216237722,2.00177917113,40.0362220995,56.0498167917,3.00281930195,1.00092151941,3.00281930195,6.0056386039,36.0332111945,18.9008294676,18.9034652486,0.143283821581,0.14322268575,0.14322268575,0.0041051417636,0.00001,0.00001,3.12667833575,0.00162125099213,0.00195633266156,0,33148.9038422,0.00496971764518,0.0277855921122,8.38205457545e-7,0.14257027027,2.89816657072,0.00162061289711,0.000490818405405,6887.59197593,0.0000895564773452,0,-0.0040760052384,0.00000759272678573,0.0000215437984185,0,11.1621203863,2.84105,18.9060946396,0.00256090847243,2.89383584271,0.0000312667833575,0,0.143060742317,0.143101080789,2.84105,1.21210765378,0.38766624629,0,1,0,0,40036.4958181,0,0.000173403660032,2400,3.04188280153
4.5,0,45.3315182363,0,23.0232730456,2.00191487084,40.0389848063,56.0536163835,3.00303433379,1.0009918049,3.00303433379,6.00606866758,36.0357442556,18.902148158,18.9047807417,0.143283821581,0.143202356642,0.143202356642,0.0041051417636,0.00001,0.00001,3.4296974325,0.00162104930999,0.00195611832101,0,33160.2458715,0.0049687598596,0.0277975792445,8.38280251367e-7,0.142605405405,2.9018473674,0.00162066915735,0.000490910108108,6879.03353035,0.0000948245054244,0,-0.00407532369379,0.00000826961909074,0.0000215484507238,0,11.148637475,2.8417,18.9074069447,0.0025607697982,2.8975398396,0.000034296974325,0,0.143040609771,0.143080899311,2.8417,1.33963800333,0.390599471147,0,1,0,0,40039.2794018,0,0.000173466717344,2400,3.04199355456
4.75,0,45.2672391453,0,23.02492032,2.00205040607,40.0417441647,56.0574113701,3.00324910501,1.0010620052,3.00324910501,6.00649821002,36.0382742467,18.9034652486,18.9060946396,0.143283821581,0.143182052226,0.143182052226,0.0041051417636,0.00001,0.00001,3.76459835909,0.00162084787282,0.00195590424081,0,33171.5718016,0.00496780207403,0.0278095545768,8.3835504519e-7,0.142640540541,2.90551617901,0.00162072541758,0.000491001810811,6870.48781016,0.000100092533503,0,-0.00407457093068,0.00000901772989491,0.000021553103029,0,11.1351742251,2.84235,18.9087176592,0.00256063129241,2.90124197672,0.0000376459835909,0,0.143020501638,0.143060742317,2.84235,1.48270746008,0.393855417935,0,1,0,0,40042.0596118,0,0.000173529774657,2400,3.04210430759
5,0,45.2030652328,0,23.0265655984,2.00218577708,40.0445001796,56.0612017583,3.00346361599,1.00113212044,3.00346361599,6.00692723198,36.0408011722,18.9047807417,18.9074069447,0.143283821581,0.143161772468,0.143161772468,0.0041051417636,0.00001,0.00001,4.13526581261,0.00162064668028,0.00195569042058,0,33182.881659,0.00496684428845,0.0278215181273,8.38429839012e-7,0.142675675676,2.90918232728,0.00162078167781,0.000491093513514,6861.95479393,0.000105360561583,0,-0.00407373827133,0.00000984573694034,0.0000215577553343,0,11.121730604,2.843,18.9100267855,0.00256049295482,2.90494370054,0.0000413526581261,0,0.143000417882,0.143040609771,2.843,1.64370303961,0.397484252305,0,1,0,0,40044.836453,0,0.00017359283197,2400,3.04221506063
5.25,0,45.1389963054,0,23.0282088837,2.0023209841,40.0472528557,56.0649875548,3.00367786711,1.00120215074,3.00367786711,6.00735573422,36.0433250365,18.9060946396,18.9087176592,0.143263418185,0.143141517332,0.143141517332,0.00410425421687,0.0000103916853152,0.0000103916853152,4.54618123435,0.00162044573201,0.00195547685996,0,33194.1754699,0.00496588650287,0.0278334699147,8.38504632835e-7,0.142710810811,2.91284847554,0.00162083793804,0.000491185216216,6853.43446028,0.000110628589662,0,-0.00407192815824,0.0000107636509925,0.0000215624076395,0,11.1083065791,2.84365,18.911334326,0.00256005893628,2.90864542437,0.0000472424847732,0,0.142980358468,0.143020501638,2.84365,1.82531829398,0.401505835312,0,1,0,0,40047.6099302,0,0.000173655889283,2400,3.04232581366
5.5,0,45.0750321695,0,23.0298501787,2.00245602736,40.0500021981,56.0687687662,3.00389185875,1.00127209622,3.00389185875,6.00778371749,36.0458458441,18.9074069447,18.9100267855,0.143243039586,0.143121286784,0.143121286784,0.00410336774884,0.000256346959504,0.000256346959504,5.00249899722,0.00162024502767,0.00195526355858,0,33205.4532607,0.00496492871729,0.0278454099572,8.38579426657e-7,0.142745945946,2.91651462381,0.00162089419828,0.000491276918919,6844.92678784,0.000115896617741,0,-0.00407001770287,0.00001178298603,0.0000215670599448,0,11.094902118,2.8443,18.9126402829,0.00255962544503,2.9123471482,0.00128237540786,0,0.142960323359,0.143000417882,2.8443,2.02686285361,0.405170066948,0,1,0,0,40050.3800485,0,0.000173718946595,2400,3.04243656669
5.75,0,45.0114907991,0,23.0314894865,2.00259090712,40.0527482116,56.0725453993,3.00410559128,1.00134195702,3.00410559128,6.00821118256,36.0483635995,18.9087176592,18.911334326,0.143222685751,0.143101080789,0.143101080789,0.00410248235799,0.000529891764226,0.000529891764226,5.50889411677,0.00162004456692,0.00195505051607,0,33216.7150573,0.00496401747159,0.0278572175533,8.38650586164e-7,0.142779373826,2.92018077207,0.00162094772476,0.000491364165685,6836.43175533,0.000120908666463,0,-0.00406799668657,0.0000129141852296,0.0000215714861893,0,11.0814984993,2.84491841578,18.9139446585,0.00255919248033,2.91604887203,0.00291911762247,0,0.142940312522,0.142980358468,2.84491841578,2.25493411687,0.40932609505,0,1,0,0,40053.1468127,0,0.000173778939883,2400,3.04254193811
6,0,44.9488998827,0,23.0331268071,2.00272562337,40.0554908963,56.0763174544,3.00431906473,1.00141173313,3.00431906473,6.00863812945,36.0508783029,18.9100267855,18.9126402829,0.143202356642,0.143080899311,0.143080899311,0.00410159804279,0.000839543826622,0.000839543826622,6.07189786659,0.0016198443494,0.00195483773207,0,33227.9609657,0.00496323033219,0.0278686913973,8.38712054164e-7,0.142808249024,2.92384692034,0.00162099396125,0.000491439529954,6827.94925726,0.000125238103567,0,-0.00406585089486,0.0000141718383281,0.0000215753096053,0,11.0680645137,2.84545260695,18.9152474529,0.00255876004142,2.91975059586,0.00509762436977,0,0.14292032592,0.14296032336,2.84545260695,2.51847733554,0.414775971349,0,1,0,0,40055.910223,0,0.000173830762437,2400,3.04263295856
6.25,0,44.8864082619,0,23.0347621361,2.00286017576,40.0582302449,56.0800849212,3.00453227851,1.00148142437,3.00453227851,6.00906455702,36.0533899475,18.911334326,18.9139446585,0.143182052227,0.143060742317,0.143060742317,0.00410071480171,0.00433240366435,0.00433240366435,6.70024279438,0.00161964437478,0.0019546252062,0,33239.1912235,0.0049624431928,0.0278801534965,8.38773522164e-7,0.142837124223,2.92751306861,0.00162104019774,0.000491514894222,6819.47904841,0.00012956754067,0,-0.0040632869873,0.0000158486813888,0.0000215791330214,0,11.0546496652,2.84598679813,18.9165486627,0.00255832812756,2.92345231969,0.0290281564344,0,0.142900363518,0.142940312522,2.84598679813,2.82010121664,0.420895376957,0,1,0,0,40058.670272,0,0.000173882584991,2400,3.042723979
6.5,0,44.8240157602,0,23.0363954764,2.00299456451,40.0609662621,56.0838478063,3.00474523299,1.00155103085,3.00474523299,6.00949046599,36.0558985375,18.9126402829,18.9152474529,0.143161772468,0.143040609771,0.143040609771,0.00409983263323,0.015512486615,0.015512486615,7.39801105943,0.00161944464271,0.00195441293811,0,33250.4058556,0.00496165605341,0.0278916038688,8.38834990164e-7,0.142865999422,2.93117921687,0.00162108643424,0.000491590258491,6811.02110877,0.000133896977774,0,-0.00406045585792,0.00001779381887,0.0000215829564374,0,11.0412539227,2.8465209893,18.91784829,0.00255789673802,2.92715404351,0.114761547537,0,0.142880425315,0.14292032592,2.8465209893,3.1612669788,0.427313091776,0,1,0,0,40061.4269643,0,0.000173934407545,2400,3.04281499945
6.75,0,44.7617222008,0,23.0380268307,2.00312878986,40.0636989526,56.0876061162,3.00495792855,1.0016205527,3.00495792855,6.00991585711,36.0584040775,18.9139446585,18.9165486627,0.143141517332,0.143020501638,0.143020501638,0.00409895153583,0.0490240463588,0.0490240463588,8.15963741725,0.00161924515283,0.00195420092742,0,33261.6048866,0.00496086891402,0.0279030425322,8.38896458164e-7,0.142894874621,2.93484536514,0.00162113267073,0.00049166562276,6802.57541831,0.000138226414877,0,-0.00405744778526,0.000019916970709,0.0000215867798534,0,11.0278772557,2.84705518048,18.9191463371,0.00255746587203,2.93085576734,0.400018443014,0,0.142860511364,0.142900363519,2.84705518048,3.52705261361,0.432256046838,0,1,0,0,40064.1803049,0,0.000173986230099,2400,3.0429060199
7,0,44.6997080925,0,23.0396562018,2.00326285205,40.0664283212,56.0913598574,3.00517036556,1.00168999004,3.00517036556,6.01034073111,36.0609065716,18.9152474529,18.91784829,0.143121286784,0.143000417882,0.143000417882,0.00409807150798,0.0917767777942,0.0917767777942,8.94139595989,0.0016190459048,0.00195398917375,0,33272.7883414,0.00496010836884,0.0279144004053,8.38955849412e-7,0.142922774245,2.93838061695,0.00162117734508,0.000491738440779,6794.14195707,0.000142409578062,0,-0.00405438478975,0.0000220962441421,0.0000215904740919,0,11.01450902,2.84757132353,18.9204428063,0.00255703552884,2.93457857856,0.820612510181,0,0.142840621631,0.142880425315,2.84757132353,3.90959056767,0.437246106224,0,1,0,0,40066.9302985,0,0.000174036301781,2400,3.04299396515
7.25,0,44.6378594851,0,23.0412835912,2.00339675117,40.06915437,56.0951090328,3.00538254417,1.00175934291,3.00538254417,6.01076508833,36.0634060219,18.9165486627,18.9191463371,0.143101080789,0.142980358468,0.142980358468,0.00409719254818,0.141100271302,0.141100271302,9.71364047427,0.00161884689825,0.00195377767673,0,33283.9562898,0.00495935779649,0.0279257206757,8.39014461879e-7,0.142950308029,2.94186678259,0.00162122143363,0.000491810303955,6785.7206573,0.000146537888528,0,-0.00405089316582,0.0000247052624662,0.0000215941198888,0,11.0011557722,2.84808069853,18.9217376985,0.00255660570772,2.93830929756,1.37059730625,0,0.142820756081,0.142860511364,2.84808069853,4.29577519294,0.442241526678,0,1,0,0,40069.6769471,0,0.000174085716887,2400,3.04308075718
7.5,0,44.5761082468,0,23.0429090009,2.00353048741,40.0718771027,56.0988536476,3.00559446467,1.00182861143,3.00559446467,6.01118892934,36.0659024317,18.91784829,18.9204428063,0.143080899311,0.142960323359,0.142960323359,0.0040963146549,0.179577137621,0.179577137621,10.4449349459,0.00161864813285,0.00195356643598,0,33295.1087733,0.00495860722414,0.0279370292791,8.39073074346e-7,0.142977841812,2.94535294823,0.00162126552217,0.00049188216713,6777.31148137,0.000150666198994,0,-0.00404714568304,0.0000275712061835,0.0000215977656857,0,10.9878214378,2.84859007353,18.9230310156,0.00255617640791,2.94204001655,1.87567152023,0,0.142800914681,0.142840621631,2.84859007353,4.668756694,0.446987627799,0,1,0,0,40072.4202546,0,0.000174135131993,2400,3.04316754922
7.75,0,44.5144542058,0,23.0445324337,2.003664061,40.074596524,56.1025937081,3.00580612744,1.0018977957,3.00580612744,6.01161225488,36.0683958054,18.9191463371,18.9217376985,0.143060742317,0.142940312522,0.142940312522,0.00409543782665,0.211871988399,0.211871988399,11.1432062394,0.00161844960823,0.00195335545112,0,33306.2458161,0.00495785665178,0.027948326233,8.39131686812e-7,0.143005375596,2.94883911387,0.00162130961072,0.000491954030306,6768.91440967,0.00015479450946,0,-0.00404352868313,0.0000303077320345,0.0000216014114826,0,10.9745059865,2.84909944853,18.9243227598,0.00255574762867,2.94577073554,2.36093326308,0,0.142781097414,0.142820756081,2.84909944853,5.0270693775,0.451133118199,0,1,0,0,40075.1602257,0,0.000174184547098,2400,3.04325434126
8,0,44.4528971905,0,23.0461538926,2.00379747218,40.0773126387,56.1063292209,3.00601753283,1.00196689585,3.00601753283,6.01203506567,36.0708861473,18.9204428063,18.9230310156,0.143040609771,0.14292032592,0.14292032592,0.0040945620619,0.24567192899,0.24567192899,11.809740268,0.00161825132405,0.0019531447218,0,33317.3674425,0.00495710607943,0.0279596115553,8.39190299279e-7,0.14303290938,2.9523228555,0.00162135369927,0.000492025893482,6760.52942262,0.000158922819926,0,-0.0040400371251,0.0000329198795149,0.0000216050572795,0,10.9612093884,2.84960882353,18.9256129332,0.00255531936925,2.94950184504,2.9013216725,0,0.142761304253,0.142800914681,2.84960882353,5.365863466,0.454359142897,0,1,0,0,40077.8968652,0,0.000174233962204,2400,3.0433411333
8.25,0,44.3914370294,0,23.0477733802,2.00393072116,40.0800254513,56.1100601924,3.00622868122,1.00203591198,3.00622868122,6.01245736244,36.0733734616,18.9217376985,18.9243227598,0.143020501638,0.142900363518,0.142900363518,0.0040936873591,0.259068311696,0.259068311696,12.4258757164,0.00161805327995,0.00195293424763,0,33328.4736769,0.00495635550708,0.0279708852635,8.39248911745e-7,0.143060443164,2.9557956891,0.00162139778782,0.000492097756657,6752.15650067,0.000163051130392,0,-0.00403672591133,0.0000353527446968,0.0000216087030764,0,10.9479316132,2.85011819853,18.9269015382,0.00255489162889,2.95323471182,3.21915064319,0,0.142741535165,0.142781097414,2.85011819853,5.68286538916,0.457341238467,0,1,0,0,40080.6301776,0,0.00017428337731,2400,3.04342792534
8.5,0,44.3300735539,0,23.0493908994,2.00406380818,40.0827349665,56.113786629,3.00643957296,1.00210484424,3.00643957296,6.01287914592,36.0758577527,18.9230310156,18.9256129332,0.143000417882,0.142880425315,0.142880425315,0.00409281371672,0.270292198061,0.270292198061,13.0418044029,0.00161785547592,0.00195272402859,0,33339.5645435,0.00495560493473,0.0279821473753,8.39307524212e-7,0.143087976948,2.95926852269,0.00162144187636,0.000492169619833,6743.79562431,0.000167179440857,0,-0.0040325055084,0.000038695859444,0.0000216123488733,0,10.9346726309,2.85062757353,18.9281885769,0.00255446440708,2.95696757861,3.52509797872,0,0.142721790116,0.142761304254,2.85062757353,6.01020223327,0.460841310575,0,1,0,0,40083.3601678,0,0.000174332792415,2400,3.04351471738
8.75,0,44.2688065994,0,23.0510064529,2.00419673347,40.0854411891,56.1175085371,3.00665020842,1.00217369272,3.00665020842,6.01330041684,36.0783390248,18.9243227598,18.9269015382,0.142980358468,0.142860511364,0.142860511364,0.00409194113319,0.279757581092,0.279757581092,13.6630804665,0.0016176579125,0.00195251406526,0,33350.6400663,0.00495485436238,0.0279933979082,8.39366136679e-7,0.143115510731,2.96274135628,0.00162148596491,0.000492241483009,6735.44677408,0.000171307751323,0,-0.00402825714004,0.0000420679984854,0.0000216159946702,0,10.9214324116,2.85113694853,18.9294740515,0.00255403770365,2.96070044539,3.82235034157,0,0.142702069071,0.142741535166,2.85113694853,6.35276702383,0.464958618916,0,1,0,0,40086.0868404,0,0.000174382207521,2400,3.04360150942
